"species","X","latitude","longitude","year","icmbio.cat"
"Celeus obrieni",3821,-17.0453,-49.6311,1973,"VU"
"Cercomacra ferdinandi",3822,-9.6215,-49.1514,1928,"NT"
"Cercomacra ferdinandi",3823,-7.15,-51.65,1928,"NT"
"Cercomacra ferdinandi",3824,-5.6333,-48.1167,1928,"NT"
"Cercomacra ferdinandi",3825,-9.7833,-50.2,1928,"NT"
"Cercomacra ferdinandi",3826,-7.6895,-47.6834,1928,"NT"
"Cercomacra ferdinandi",3827,-7.8745,-48.8884,1928,"NT"
"Cercomacra ferdinandi",3828,-7.3335,-47.4694,1928,"NT"
"Cercomacra ferdinandi",3829,-9.2667,-49.7833,1928,"NT"
"Cercomacra ferdinandi",3830,-9.2785,-49.9564,1928,"NT"
"Cercomacra ferdinandi",3831,-14.3833,-50.9833,1928,"NT"
"Cercomacra ferdinandi",3832,-14.3833,-51,1928,"NT"
"Cercomacra ferdinandi",3833,-14.3975,-50.9964,1928,"NT"
"Cercomacra ferdinandi",3834,-8.0595,-48.4754,1928,"NT"
"Cercomacra ferdinandi",3835,-8.25,-49.2833,1928,"NT"
"Cercomacra ferdinandi",3836,-6.2167,-47.95,1928,"NT"
"Cercomacra ferdinandi",3837,-6.35,-48.3667,1928,"NT"
"Cercomacra ferdinandi",3838,-9.15,-49.3333,1928,"NT"
"Cercomacra ferdinandi",3839,-7.3365,-47.4904,1928,"NT"
"Cercomacra ferdinandi",3840,-10.6167,-50.55,1928,"NT"
"Cercomacra ferdinandi",3841,-7.7,-47.3,1928,"NT"
"Cercomacra ferdinandi",3842,-6.7,-48.7667,1928,"NT"
"Cercomacra ferdinandi",3843,-10.7945,-49.6244,1928,"NT"
"Cercomacra ferdinandi",3844,-10.5167,-50.5,1928,"NT"
"Cercomacra ferdinandi",3845,-11.5,-50.25,1928,"NT"
"Cercomacra ferdinandi",3846,-9.7965,-49.6544,1928,"NT"
"Cercomacra ferdinandi",3847,-12.2905,-50.9684,1928,"NT"
"Cercomacra ferdinandi",3848,-7.85,-47.9167,1928,"NT"
"Cercomacra ferdinandi",3849,-7.8605,-47.9264,1928,"NT"
"Cercomacra ferdinandi",3850,-9.25,-50,1928,"NT"
"Cercomacra ferdinandi",3851,-10.4435,-49.1824,1928,"NT"
"Cercomacra ferdinandi",3852,-6.6167,-48.1167,1928,"NT"
"Cercomacra ferdinandi",3853,-7.2167,-47.7333,1928,"NT"
"Cercomacra ferdinandi",3854,-9.25,-49.9667,1928,"NT"
"Cercomacra ferdinandi",3855,-9.9667,-49.5833,1928,"NT"
"Cercomacra ferdinandi",3856,-7.6667,-48.2,1928,"NT"
"Cercomacra ferdinandi",3857,-6.5,-47.4167,1928,"NT"
"Cercomacra ferdinandi",3858,-11.2167,-50,1928,"NT"
"Cercomacra ferdinandi",3859,-7.6833,-47.3,1928,"NT"
"Cercomacra ferdinandi",3860,-6.7667,-48.6333,1928,"NT"
"Cercomacra ferdinandi",3861,-7.8667,-47.9333,1928,"NT"
"Cercomacra ferdinandi",3862,-7.7667,-48.1,1928,"NT"
"Cercomacra ferdinandi",3863,-7.0833,-47.6167,1928,"NT"
"Cercomacra ferdinandi",3864,-5.15,-48.4333,1928,"NT"
"Cercomacra ferdinandi",3865,-11.6833,-49.4833,1928,"NT"
"Cercomacra ferdinandi",3866,-11.5667,-50.6667,1928,"NT"
"Cercomacra ferdinandi",3867,-11.7,-50.7,1928,"NT"
"Cercomacra ferdinandi",3868,-13.2755,-50.1634,1928,"NT"
"Charitospiza eucosma",3954,-25.8833,-54.55,1905,"LC"
"Charitospiza eucosma",3955,-19.1605,-45.4464,1905,"LC"
"Charitospiza eucosma",3956,-9.6215,-49.1514,1905,"LC"
"Charitospiza eucosma",3957,-14.9865,-47.7844,1905,"LC"
"Charitospiza eucosma",3958,-6.1167,-45.15,1905,"LC"
"Charitospiza eucosma",3959,-11.5745,-47.1704,1905,"LC"
"Charitospiza eucosma",3960,-17.3155,-53.2155,1905,"LC"
"Charitospiza eucosma",3961,-14.1335,-47.5104,1905,"LC"
"Charitospiza eucosma",3962,-9.1,-45.95,1905,"LC"
"Charitospiza eucosma",3963,-9.1115,-45.9304,1905,"LC"
"Charitospiza eucosma",3964,-6.3665,-48.0734,1905,"LC"
"Charitospiza eucosma",3965,-18.2833,-44.9833,1905,"LC"
"Charitospiza eucosma",3966,-15.5333,-48.0667,1905,"LC"
"Charitospiza eucosma",3967,-19.1995,-44.2484,1905,"LC"
"Charitospiza eucosma",3968,-5.6333,-48.1167,1905,"LC"
"Charitospiza eucosma",3969,-5.6515,-48.1244,1905,"LC"
"Charitospiza eucosma",3970,-20.8,-52.0667,1905,"LC"
"Charitospiza eucosma",3971,-15.9167,-46.0667,1905,"LC"
"Charitospiza eucosma",3972,-7.5335,-46.0364,1905,"LC"
"Charitospiza eucosma",3973,-15.25,-40.95,1905,"LC"
"Charitospiza eucosma",3974,-12.85,-51.75,1905,"LC"
"Charitospiza eucosma",3975,-16.9667,-48.95,1905,"LC"
"Charitospiza eucosma",3976,-17.0105,-46.0094,1905,"LC"
"Charitospiza eucosma",3977,-15.7805,-47.9304,1905,"LC"
"Charitospiza eucosma",3978,-11.0005,-48.5664,1905,"LC"
"Charitospiza eucosma",3979,-22.1667,-47.8667,1905,"LC"
"Charitospiza eucosma",3980,-15.6185,-46.4234,1905,"LC"
"Charitospiza eucosma",3981,-19.2955,-44.4194,1905,"LC"
"Charitospiza eucosma",3982,-16.9575,-51.8104,1905,"LC"
"Charitospiza eucosma",3983,-4.8333,-43.35,1905,"LC"
"Charitospiza eucosma",3984,-17.7445,-48.6264,1905,"LC"
"Charitospiza eucosma",3985,-17.6395,-47.7824,1905,"LC"
"Charitospiza eucosma",3986,-16.1667,-48.8,1905,"LC"
"Charitospiza eucosma",3987,-15.05,-59.8,1905,"LC"
"Charitospiza eucosma",3988,-7.3335,-47.4694,1905,"LC"
"Charitospiza eucosma",3989,-19.1135,-51.7344,1905,"LC"
"Charitospiza eucosma",3990,-5.3225,-41.5533,1905,"LC"
"Charitospiza eucosma",3991,-18.1705,-47.9424,1905,"LC"
"Charitospiza eucosma",3992,-4.8595,-43.3564,1905,"LC"
"Charitospiza eucosma",3993,-6.7833,-43.8333,1905,"LC"
"Charitospiza eucosma",3994,-12.1833,-46.8,1905,"LC"
"Charitospiza eucosma",3995,-8.8667,-44.9667,1905,"LC"
"Charitospiza eucosma",3996,-16.45,-43.4,1905,"LC"
"Charitospiza eucosma",3997,-15.4167,-55.8,1905,"LC"
"Charitospiza eucosma",3998,-15.4615,-55.7505,1905,"LC"
"Charitospiza eucosma",3999,-15.3065,-45.6184,1905,"LC"
"Charitospiza eucosma",4000,-18.4085,-52.5494,1905,"LC"
"Charitospiza eucosma",4001,-16.0775,-47.9254,1905,"LC"
"Charitospiza eucosma",4002,-15.7945,-48.7764,1905,"LC"
"Charitospiza eucosma",4003,-14.1845,-44.5344,1905,"LC"
"Charitospiza eucosma",4004,-4.4833,-43.8833,1905,"LC"
"Charitospiza eucosma",4005,-19.6985,-49.0814,1905,"LC"
"Charitospiza eucosma",4006,-15.2945,-44.4184,1905,"LC"
"Charitospiza eucosma",4007,-20.5,-43.8667,1905,"LC"
"Charitospiza eucosma",4008,-21.2167,-47.2833,1905,"LC"
"Charitospiza eucosma",4009,-18.5445,-53.1295,1905,"LC"
"Charitospiza eucosma",4010,-16.7695,-47.6144,1905,"LC"
"Charitospiza eucosma",4011,-15.5833,-56.0833,1905,"LC"
"Charitospiza eucosma",4012,-15.5965,-56.0975,1905,"LC"
"Charitospiza eucosma",4013,-8.9925,-39.9083,1905,"LC"
"Charitospiza eucosma",4014,-18.75,-44.4167,1905,"LC"
"Charitospiza eucosma",4015,-18.7565,-44.4314,1905,"LC"
"Charitospiza eucosma",4016,-6.7135,-47.7604,1905,"LC"
"Charitospiza eucosma",4017,-18.25,-43.6,1905,"LC"
"Charitospiza eucosma",4018,-22.1,-47.85,1905,"LC"
"Charitospiza eucosma",4019,-15.5333,-47.6167,1905,"LC"
"Charitospiza eucosma",4020,-9.5833,-46.4167,1905,"LC"
"Charitospiza eucosma",4021,-15.7833,-47.9167,1905,"LC"
"Charitospiza eucosma",4022,-15.95,-47.9333,1905,"LC"
"Charitospiza eucosma",4023,-20.8833,-48.1667,1905,"LC"
"Charitospiza eucosma",4024,-5.3167,-41.55,1905,"LC"
"Charitospiza eucosma",4025,-16.7167,-49,1905,"LC"
"Charitospiza eucosma",4026,-17.0667,-45.9,1905,"LC"
"Charitospiza eucosma",4027,-18.6,-45.35,1905,"LC"
"Charitospiza eucosma",4028,-19.4833,-44,1905,"LC"
"Charitospiza eucosma",4029,-21.0167,-47.3667,1905,"LC"
"Charitospiza eucosma",4030,-8.7,-45.0167,1905,"LC"
"Charitospiza eucosma",4031,-8.75,-45.9667,1905,"LC"
"Charitospiza eucosma",4032,-18.65,-45.0333,1905,"LC"
"Charitospiza eucosma",4033,-17.5833,-46.0833,1905,"LC"
"Charitospiza eucosma",4034,-18.1833,-45.4167,1905,"LC"
"Charitospiza eucosma",4035,-15.1667,-55.75,1905,"LC"
"Charitospiza eucosma",4036,-11.2667,-48.45,1905,"LC"
"Charitospiza eucosma",4037,-11.1167,-44.2667,1905,"LC"
"Charitospiza eucosma",4038,-15.8333,-46.5,1905,"LC"
"Charitospiza eucosma",4039,-15.7167,-49.3333,1905,"LC"
"Charitospiza eucosma",4040,-7.6833,-44.4333,1905,"LC"
"Charitospiza eucosma",4041,-18.7585,-44.8994,1905,"LC"
"Charitospiza eucosma",4042,-14.4495,-47.0504,1905,"LC"
"Charitospiza eucosma",4043,-6.7675,-43.0234,1905,"LC"
"Charitospiza eucosma",4044,-15.5333,-47.3333,1905,"LC"
"Charitospiza eucosma",4045,-15.5375,-47.3344,1905,"LC"
"Charitospiza eucosma",4046,-14.9333,-46.2167,1905,"LC"
"Charitospiza eucosma",4047,-12.5,-60.25,1905,"LC"
"Charitospiza eucosma",4048,-9.8325,-45.3444,1905,"LC"
"Charitospiza eucosma",4049,-16.6667,-49.2667,1905,"LC"
"Charitospiza eucosma",4050,-7.7167,-51.1833,1905,"LC"
"Charitospiza eucosma",4051,-10.7,-48.4167,1905,"LC"
"Charitospiza eucosma",4052,-15.8167,-47.8833,1905,"LC"
"Charitospiza eucosma",4053,-17.7715,-47.0984,1905,"LC"
"Charitospiza eucosma",4054,-16.9667,-49.2167,1905,"LC"
"Charitospiza eucosma",4055,-19.7265,-51.9305,1905,"LC"
"Charitospiza eucosma",4056,-17.2095,-54.1505,1905,"LC"
"Charitospiza eucosma",4057,-13.6195,-44.4334,1905,"LC"
"Charitospiza eucosma",4058,-9.4145,-40.5033,1905,"LC"
"Charitospiza eucosma",4059,-21.2167,-47.3667,1905,"LC"
"Charitospiza eucosma",4060,-19.6333,-43.8833,1905,"LC"
"Charitospiza eucosma",4061,-9.7515,-48.3584,1905,"LC"
"Charitospiza eucosma",4062,-12.0925,-45.8054,1905,"LC"
"Charitospiza eucosma",4063,-10.5485,-46.4214,1905,"LC"
"Charitospiza eucosma",4064,-17.5695,-52.5514,1905,"LC"
"Charitospiza eucosma",4065,-9.5675,-48.3924,1905,"LC"
"Charitospiza eucosma",4066,-16.7355,-43.8624,1905,"LC"
"Charitospiza eucosma",4067,-16.1275,-50.2154,1905,"LC"
"Charitospiza eucosma",4068,-11.8245,-46.6284,1905,"LC"
"Charitospiza eucosma",4069,-16.9167,-50.7833,1905,"LC"
"Charitospiza eucosma",4070,-10.1675,-48.3334,1905,"LC"
"Charitospiza eucosma",4071,-7.8605,-47.9264,1905,"LC"
"Charitospiza eucosma",4072,-17.7833,-48.7,1905,"LC"
"Charitospiza eucosma",4073,-10.4667,-46.3167,1905,"LC"
"Charitospiza eucosma",4074,-6.4167,-45.1667,1905,"LC"
"Charitospiza eucosma",4075,-18,-52.75,1905,"LC"
"Charitospiza eucosma",4076,-10,-45.8,1905,"LC"
"Charitospiza eucosma",4077,-15.7167,-47.95,1905,"LC"
"Charitospiza eucosma",4078,-15.35,-45.8333,1905,"LC"
"Charitospiza eucosma",4079,-20.25,-47.4667,1905,"LC"
"Charitospiza eucosma",4080,-8.9685,-48.1754,1905,"LC"
"Charitospiza eucosma",4081,-12.0255,-48.5394,1905,"LC"
"Charitospiza eucosma",4082,-19.3535,-47.2934,1905,"LC"
"Charitospiza eucosma",4083,-17.35,-44.9333,1905,"LC"
"Charitospiza eucosma",4084,-17.3455,-44.9424,1905,"LC"
"Charitospiza eucosma",4085,-15.85,-48.95,1905,"LC"
"Charitospiza eucosma",4086,-10.4435,-49.1824,1905,"LC"
"Charitospiza eucosma",4087,-15.6167,-47.6667,1905,"LC"
"Charitospiza eucosma",4088,-19.2245,-44.9354,1905,"LC"
"Charitospiza eucosma",4089,-15.7333,-51.8333,1905,"LC"
"Charitospiza eucosma",4090,-10.7085,-48.4174,1905,"LC"
"Charitospiza eucosma",4091,-15.9333,-47.8833,1905,"LC"
"Charitospiza eucosma",4092,-19,-47.9833,1905,"LC"
"Charitospiza eucosma",4093,-15.9167,-52.25,1905,"LC"
"Charitospiza eucosma",4094,-13.7667,-45.95,1905,"LC"
"Charitospiza eucosma",4095,-12.8333,-58.4667,1905,"LC"
"Charitospiza eucosma",4096,-19.35,-43.6167,1905,"LC"
"Charitospiza eucosma",4097,-12.8333,-58.7,1905,"LC"
"Charitospiza eucosma",4098,-22.25,-47.8667,1905,"LC"
"Charitospiza eucosma",4099,-14.1833,-47.8,1905,"LC"
"Charitospiza eucosma",4100,-17.3265,-53.2054,1905,"LC"
"Charitospiza eucosma",4101,-13.7145,-49.0154,1905,"LC"
"Charitospiza eucosma",4102,-19.1695,-43.7144,1905,"LC"
"Charitospiza eucosma",4103,-9.8333,-45.35,1905,"LC"
"Charitospiza eucosma",4104,-12.3635,-44.9734,1905,"LC"
"Charitospiza eucosma",4105,-10.0305,-45.3034,1905,"LC"
"Charitospiza eucosma",4106,-14.7,-47.5333,1905,"LC"
"Charitospiza eucosma",4107,-12.4,-47.6833,1905,"LC"
"Charitospiza eucosma",4108,-7.7667,-46.2333,1905,"LC"
"Charitospiza eucosma",4109,-10.2667,-48.3667,1905,"LC"
"Charitospiza eucosma",4110,-13,-46.25,1905,"LC"
"Charitospiza eucosma",4111,-15.4167,-42.8,1905,"LC"
"Charitospiza eucosma",4112,-19.45,-44.2333,1905,"LC"
"Charitospiza eucosma",4113,-8.4755,-45.7434,1905,"LC"
"Charitospiza eucosma",4114,-9.55,-48.3667,1905,"LC"
"Charitospiza eucosma",4115,-8.2667,-45.6167,1905,"LC"
"Charitospiza eucosma",4116,-20.7833,-51.7,1905,"LC"
"Charitospiza eucosma",4117,-18.2065,-45.2424,1905,"LC"
"Charitospiza eucosma",4118,-18.9167,-48.3,1905,"LC"
"Charitospiza eucosma",4119,-18.9195,-48.2774,1905,"LC"
"Charitospiza eucosma",4120,-16.0645,-46.2544,1905,"LC"
"Charitospiza eucosma",4121,-14.8667,-55.7833,1905,"LC"
"Charitospiza eucosma",4122,-15.4035,-42.3084,1905,"LC"
"Charitospiza eucosma",4123,-21.9,-47.0333,1905,"LC"
"Charitospiza eucosma",4124,-6.8495,-47.9634,1905,"LC"
"Charitospiza eucosma",4125,-14.5167,-60.3833,1905,"LC"
"Chiasmocleis albopunctata",4126,-14.0344,-52.2519,1885,"LC"
"Chiasmocleis albopunctata",4127,-17.16,-53.14,1885,"LC"
"Chiasmocleis albopunctata",4128,-17.2,-53.16,1885,"LC"
"Chiasmocleis albopunctata",4129,-14.1825,-47.5347,1885,"LC"
"Chiasmocleis albopunctata",4130,-22.1111,-52.8077,1885,"LC"
"Chiasmocleis albopunctata",4131,-18.6738,-51.8805,1885,"LC"
"Chiasmocleis albopunctata",4132,-18.7676,-52.0449,1885,"LC"
"Chiasmocleis albopunctata",4133,-20.4711,-55.7869,1885,"LC"
"Chiasmocleis albopunctata",4134,-15.2557,-58.4572,1885,"LC"
"Chiasmocleis albopunctata",4135,-22.3666,-47.4666,1885,"LC"
"Chiasmocleis albopunctata",4136,-22.6006,-50.4201,1885,"LC"
"Chiasmocleis albopunctata",4137,-22.6,-50.3833,1885,"LC"
"Chiasmocleis albopunctata",4138,-7.1745,-47.8553,1885,"LC"
"Chiasmocleis albopunctata",4139,-15.7,-52.27,1885,"LC"
"Chiasmocleis albopunctata",4140,-20.6372,-48.7516,1885,"LC"
"Chiasmocleis albopunctata",4141,-14.9071,-48.8807,1885,"LC"
"Chiasmocleis albopunctata",4142,-20.885,-48.5405,1885,"LC"
"Chiasmocleis albopunctata",4143,-21.9366,-56.5365,1885,"LC"
"Chiasmocleis albopunctata",4144,-19.9022,-43.9597,1885,"LC"
"Chiasmocleis albopunctata",4145,-20.6724,-56.7994,1885,"LC"
"Chiasmocleis albopunctata",4146,-20.789,-56.755,1885,"LC"
"Chiasmocleis albopunctata",4147,-20.7914,-56.7566,1885,"LC"
"Chiasmocleis albopunctata",4148,-21.1244,-56.7435,1885,"LC"
"Chiasmocleis albopunctata",4149,-22.8919,-48.4894,1885,"LC"
"Chiasmocleis albopunctata",4150,-22.8622,-48.4679,1885,"LC"
"Chiasmocleis albopunctata",4151,-15.9279,-47.8815,1885,"LC"
"Chiasmocleis albopunctata",4152,-15.8813,-47.8418,1885,"LC"
"Chiasmocleis albopunctata",4153,-15.7797,-47.9297,1885,"LC"
"Chiasmocleis albopunctata",4154,-15.7807,-47.7968,1885,"LC"
"Chiasmocleis albopunctata",4155,-15.776,-47.7978,1885,"LC"
"Chiasmocleis albopunctata",4156,-22.2726,-48.0809,1885,"LC"
"Chiasmocleis albopunctata",4157,-17.2863,-45.1921,1885,"LC"
"Chiasmocleis albopunctata",4158,-16.076,-47.1239,1885,"LC"
"Chiasmocleis albopunctata",4159,-7.298,-47.4136,1885,"LC"
"Chiasmocleis albopunctata",4160,-7.3385,-47.4215,1885,"LC"
"Chiasmocleis albopunctata",4161,-7.1235,-47.1558,1885,"LC"
"Chiasmocleis albopunctata",4162,-7.2974,-47.3619,1885,"LC"
"Chiasmocleis albopunctata",4163,-7.2575,-47.5186,1885,"LC"
"Chiasmocleis albopunctata",4164,-7.2575,-47.5138,1885,"LC"
"Chiasmocleis albopunctata",4165,-7.1977,-47.4188,1885,"LC"
"Chiasmocleis albopunctata",4166,-7.2855,-47.4897,1885,"LC"
"Chiasmocleis albopunctata",4167,-9.3043,-49.9586,1885,"LC"
"Chiasmocleis albopunctata",4168,-17.9306,-47.6642,1885,"LC"
"Chiasmocleis albopunctata",4169,-15.1355,-55.5182,1885,"LC"
"Chiasmocleis albopunctata",4170,-14.5003,-45.2246,1885,"LC"
"Chiasmocleis albopunctata",4171,-13.9846,-48.0746,1885,"LC"
"Chiasmocleis albopunctata",4172,-18.7308,-56.7233,1885,"LC"
"Chiasmocleis albopunctata",4173,-17.8731,-57.5554,1885,"LC"
"Chiasmocleis albopunctata",4174,-17.8778,-57.5565,1885,"LC"
"Chiasmocleis albopunctata",4175,-16.7186,-42.8207,1885,"LC"
"Chiasmocleis albopunctata",4176,-15.4485,-55.9354,1885,"LC"
"Chiasmocleis albopunctata",4177,-6.6519,-47.4025,1885,"LC"
"Chiasmocleis albopunctata",4178,-6.733,-47.4363,1885,"LC"
"Chiasmocleis albopunctata",4179,-6.7297,-47.455,1885,"LC"
"Chiasmocleis albopunctata",4180,-16.6422,-49.275,1885,"LC"
"Chiasmocleis albopunctata",4181,-15.8466,-50.2426,1885,"LC"
"Chiasmocleis albopunctata",4182,-16.9109,-49.5723,1885,"LC"
"Chiasmocleis albopunctata",4183,-8.6077,-48.3038,1885,"LC"
"Chiasmocleis albopunctata",4184,-8.6411,-48.4233,1885,"LC"
"Chiasmocleis albopunctata",4185,-8.7385,-48.4411,1885,"LC"
"Chiasmocleis albopunctata",4186,-23.4038,-47.6284,1885,"LC"
"Chiasmocleis albopunctata",4187,-11.1356,-48.4038,1885,"LC"
"Chiasmocleis albopunctata",4188,-16.4812,-47.9918,1885,"LC"
"Chiasmocleis albopunctata",4189,-20.74,-49.937,1885,"LC"
"Chiasmocleis albopunctata",4190,-21.5515,-55.3961,1885,"LC"
"Chiasmocleis albopunctata",4191,-21.6033,-48.3658,1885,"LC"
"Chiasmocleis albopunctata",4192,-13.4872,-48.2697,1885,"LC"
"Chiasmocleis albopunctata",4193,-13.5255,-48.2525,1885,"LC"
"Chiasmocleis albopunctata",4194,-13.5002,-48.2613,1885,"LC"
"Chiasmocleis albopunctata",4195,-13.5172,-48.2525,1885,"LC"
"Chiasmocleis albopunctata",4196,-13.4983,-48.3484,1885,"LC"
"Chiasmocleis albopunctata",4197,-17.6134,-52.7643,1885,"LC"
"Chiasmocleis albopunctata",4198,-13.2942,-46.9233,1885,"LC"
"Chiasmocleis albopunctata",4199,-7.0037,-48.7864,1885,"LC"
"Chiasmocleis albopunctata",4200,-14.4981,-48.4012,1885,"LC"
"Chiasmocleis albopunctata",4201,-15.8358,-56.5254,1885,"LC"
"Chiasmocleis albopunctata",4202,-20.0741,-43.9039,1885,"LC"
"Chiasmocleis albopunctata",4203,-14.5924,-52.409,1885,"LC"
"Chiasmocleis albopunctata",4204,-21.4681,-49.2208,1885,"LC"
"Chiasmocleis albopunctata",4205,-20.6,-49.2953,1885,"LC"
"Chiasmocleis albopunctata",4206,-20.5255,-43.6743,1885,"LC"
"Chiasmocleis albopunctata",4207,-16.2561,-49.215,1885,"LC"
"Chiasmocleis albopunctata",4208,-10.2181,-48.1532,1885,"LC"
"Chiasmocleis albopunctata",4209,-7.8419,-47.998,1885,"LC"
"Chiasmocleis albopunctata",4210,-7.873,-47.9516,1885,"LC"
"Chiasmocleis albopunctata",4211,-17.1737,-46.8838,1885,"LC"
"Chiasmocleis albopunctata",4212,-12.5919,-47.8769,1885,"LC"
"Chiasmocleis albopunctata",4213,-12.5719,-47.8769,1885,"LC"
"Chiasmocleis albopunctata",4214,-12.6147,-47.8986,1885,"LC"
"Chiasmocleis albopunctata",4215,-12.6953,-47.8117,1885,"LC"
"Chiasmocleis albopunctata",4216,-17.0465,-50.6372,1885,"LC"
"Chiasmocleis albopunctata",4217,-20.2065,-47.4384,1885,"LC"
"Chiasmocleis albopunctata",4218,-11.9963,-48.5548,1885,"LC"
"Chiasmocleis albopunctata",4219,-16.1808,-49.3675,1885,"LC"
"Chiasmocleis albopunctata",4220,-16.2205,-49.2841,1885,"LC"
"Chiasmocleis albopunctata",4221,-16.1116,-49.3135,1885,"LC"
"Chiasmocleis albopunctata",4222,-21.1858,-48.9072,1885,"LC"
"Chiasmocleis albopunctata",4223,-23.1861,-49.3657,1885,"LC"
"Chiasmocleis albopunctata",4224,-17.388,-48.289,1885,"LC"
"Chiasmocleis albopunctata",4225,-16.7843,-56.9485,1885,"LC"
"Chiasmocleis albopunctata",4226,-15.5235,-57.2147,1885,"LC"
"Chiasmocleis albopunctata",4227,-10.5439,-48.4962,1885,"LC"
"Chiasmocleis albopunctata",4228,-10.0666,-48.3833,1885,"LC"
"Chiasmocleis albopunctata",4229,-10.1166,-48.4166,1885,"LC"
"Chiasmocleis albopunctata",4230,-22.4166,-47.55,1885,"LC"
"Chiasmocleis albopunctata",4231,-22.3728,-47.5791,1885,"LC"
"Chiasmocleis albopunctata",4232,-17.23,-53.16,1885,"LC"
"Chiasmocleis albopunctata",4233,-17.25,-53.14,1885,"LC"
"Chiasmocleis albopunctata",4234,-17.27,-53.14,1885,"LC"
"Chiasmocleis albopunctata",4235,-19.1888,-43.645,1885,"LC"
"Chiasmocleis albopunctata",4236,-13.5366,-46.4865,1885,"LC"
"Chiasmocleis albopunctata",4237,-16.6026,-48.547,1885,"LC"
"Chiasmocleis albopunctata",4238,-21.4022,-48.6872,1885,"LC"
"Chiasmocleis albopunctata",4239,-21.4246,-48.5373,1885,"LC"
"Chiasmocleis albopunctata",4240,-22.5325,-52.1675,1885,"LC"
"Chiasmocleis albopunctata",4241,-22.545,-52.234,1885,"LC"
"Chiasmocleis albopunctata",4242,-21.0347,-51.7908,1885,"LC"
"Chiasmocleis albopunctata",4243,-18.3437,-47.7817,1885,"LC"
"Chiasmocleis albopunctata",4244,-18.9189,-48.2769,1885,"LC"
"Chiasmocleis albopunctata",4245,-19.0278,-48.3313,1885,"LC"
"Chiasmocleis albopunctata",4246,-16.3754,-46.8194,1885,"LC"
"Chiasmocleis albopunctata",4247,-14.962,-58.9541,1885,"LC"
"Chiasmocleis centralis",4248,-14.805,-50.9367,1952,"DD"
"Clibanornis rectirostris",4341,-20.0565,-48.1094,1831,"LC"
"Clibanornis rectirostris",4342,-14.1335,-47.5104,1831,"LC"
"Clibanornis rectirostris",4343,-20.8,-51.6667,1831,"LC"
"Clibanornis rectirostris",4344,-21.3186,-43.7474,1831,"LC"
"Clibanornis rectirostris",4345,-20.4715,-55.7875,1831,"LC"
"Clibanornis rectirostris",4346,-22.3575,-47.3844,1831,"LC"
"Clibanornis rectirostris",4347,-19.5935,-46.9414,1831,"LC"
"Clibanornis rectirostris",4348,-21.3645,-46.9404,1831,"LC"
"Clibanornis rectirostris",4349,-20.2667,-45.5333,1831,"LC"
"Clibanornis rectirostris",4350,-12.9315,-46.9384,1831,"LC"
"Clibanornis rectirostris",4351,-12.7135,-46.4084,1831,"LC"
"Clibanornis rectirostris",4352,-18.9833,-47.9833,1831,"LC"
"Clibanornis rectirostris",4353,-16.7667,-43.65,1831,"LC"
"Clibanornis rectirostris",4354,-20.8915,-47.5854,1831,"LC"
"Clibanornis rectirostris",4355,-20.9495,-48.4794,1831,"LC"
"Clibanornis rectirostris",4356,-22.1095,-56.5215,1831,"LC"
"Clibanornis rectirostris",4357,-19.8175,-43.9564,1831,"LC"
"Clibanornis rectirostris",4358,-20.4086,-44.0244,1831,"LC"
"Clibanornis rectirostris",4359,-16.0667,-57.7333,1831,"LC"
"Clibanornis rectirostris",4360,-14.3635,-40.2084,1831,"LC"
"Clibanornis rectirostris",4361,-19.7365,-45.2524,1831,"LC"
"Clibanornis rectirostris",4362,-16.6185,-48.9634,1831,"LC"
"Clibanornis rectirostris",4363,-21.1215,-56.4825,1831,"LC"
"Clibanornis rectirostris",4364,-22.9526,-46.5424,1831,"LC"
"Clibanornis rectirostris",4365,-17.0105,-46.0094,1831,"LC"
"Clibanornis rectirostris",4366,-15.7805,-47.9304,1831,"LC"
"Clibanornis rectirostris",4367,-20.9915,-47.6594,1831,"LC"
"Clibanornis rectirostris",4368,-22.2845,-48.1274,1831,"LC"
"Clibanornis rectirostris",4369,-15.6185,-46.4234,1831,"LC"
"Clibanornis rectirostris",4370,-20.1915,-47.7084,1831,"LC"
"Clibanornis rectirostris",4371,-17.3515,-44.9624,1831,"LC"
"Clibanornis rectirostris",4372,-21.5295,-46.6444,1831,"LC"
"Clibanornis rectirostris",4373,-14.0695,-42.4754,1831,"LC"
"Clibanornis rectirostris",4374,-17.75,-48.6333,1831,"LC"
"Clibanornis rectirostris",4375,-18.8,-43.8833,1831,"LC"
"Clibanornis rectirostris",4376,-20.4435,-54.6465,1831,"LC"
"Clibanornis rectirostris",4377,-19.9167,-44,1831,"LC"
"Clibanornis rectirostris",4378,-21.2333,-44.9833,1831,"LC"
"Clibanornis rectirostris",4379,-17.7035,-40.7664,1831,"LC"
"Clibanornis rectirostris",4380,-18.1705,-47.9424,1831,"LC"
"Clibanornis rectirostris",4381,-19.8667,-44.4333,1831,"LC"
"Clibanornis rectirostris",4382,-20.3833,-47.6,1831,"LC"
"Clibanornis rectirostris",4383,-15.7945,-48.7764,1831,"LC"
"Clibanornis rectirostris",4384,-19.6985,-49.0814,1831,"LC"
"Clibanornis rectirostris",4385,-19.9155,-48.3884,1831,"LC"
