"species","X","latitude","longitude","prot_perc_cat"
"Simophis rhinostoma",12799,-22.8167,-47.1167,"<5%"
"Simophis rhinostoma",12800,-23.3167,-46.2333,"<5%"
"Simophis rhinostoma",12801,-17.3167,-53.2,"<5%"
"Simophis rhinostoma",12802,-21.6986,-47.55,"<5%"
"Simophis rhinostoma",12803,-21.7,-47.4833,"<5%"
"Simophis rhinostoma",12804,-16.6833,-45.4,"<5%"
"Simophis rhinostoma",12805,-22.0167,-47.8833,"<5%"
"Simophis rhinostoma",12806,-19.4,-54.5667,"<5%"
"Simophis rhinostoma",12807,-19.1691,-54.4838,"<5%"
"Simophis rhinostoma",12808,-23.1667,-45.8833,"<5%"
"Simophis rhinostoma",12809,-23.1833,-45.8833,"<5%"
"Simophis rhinostoma",12810,-22.75,-48.5667,"<5%"
"Simophis rhinostoma",12811,-23.5333,-47.1333,"<5%"
"Simophis rhinostoma",12812,-14.7,-47.5167,"<5%"
"Simophis rhinostoma",12813,-24.1167,-49.4667,"<5%"
"Simophis rhinostoma",12814,-18.9333,-46.8833,"<5%"
"Simophis rhinostoma",12815,-20.9167,-54.95,"<5%"
"Simophis rhinostoma",12816,-20.725,-42.8667,"<5%"
"Simophis rhinostoma",12817,-23.5,-47.45,"<5%"
"Simophis rhinostoma",12818,-23.55,-46.3167,"<5%"
"Simophis rhinostoma",12819,-21.7167,-48.6833,"<5%"
"Simophis rhinostoma",12820,-23.35,-47.85,"<5%"
"Simophis rhinostoma",12821,-20.65,-42.85,"<5%"
"Simophis rhinostoma",12822,-20.442,-54.86,"<5%"
"Simophis rhinostoma",12823,-20.4636,-54.9076,"<5%"
"Simophis rhinostoma",12824,-20.4333,-54.8667,"<5%"
"Simophis rhinostoma",12825,-20.4833,-54.575,"<5%"
"Simophis rhinostoma",12826,-16.05,-47.9667,"<5%"
"Simophis rhinostoma",12827,-23.3333,-46.2,"<5%"
"Simophis rhinostoma",12828,-18,-46.9,"<5%"
"Simophis rhinostoma",12829,-20.75,-42.8833,"<5%"
"Simophis rhinostoma",12830,-23.5583,-46.8333,"<5%"
"Simophis rhinostoma",12831,-24.0083,-48.3583,"<5%"
"Simophis rhinostoma",12832,-23.55,-47.45,"<5%"
"Simophis rhinostoma",12833,-23.547,-47.438,"<5%"
"Stenocercus albolineatus*",12844,-15.4711,-58.3531,"<1%"
"Stenocercus albolineatus*",12845,-15.2558,-58.4572,"<1%"
"Stenocercus albolineatus*",12846,-9.9575,-58.4136,"<1%"
"Stenocercus albolineatus*",12847,-11.5247,-61.0128,"<1%"
"Stenocercus albolineatus*",12848,-15.4944,-58.5728,"<1%"
"Stenocercus albolineatus*",12849,-11.3,-59.0833,"<1%"
"Stenocercus albolineatus*",12850,-15.3233,-58.0036,"<1%"
"Stenocercus albolineatus*",12851,-11.6667,-61.1833,"<1%"
"Stenocercus albolineatus*",12852,-15.6214,-58.1764,"<1%"
"Stenocercus albolineatus*",12853,-15.2408,-58.1156,"<1%"
"Stenocercus albolineatus*",12854,-12.9894,-58.7642,"<1%"
"Stenocercus albolineatus*",12855,-15.1167,-58.95,"<1%"
"Stenocercus albolineatus*",12856,-15.1875,-59.983,"<1%"
"Stenocercus albolineatus*",12857,-12.7333,-60.1333,"<1%"
"Stenocercus sinesaccus",12867,-14.9833,-55.7333,"<1%"
"Stenocercus sinesaccus",12868,-15.4333,-55.75,"<1%"
"Stenocercus sinesaccus",12869,-14.3833,-50.9833,"<1%"
"Stenocercus sinesaccus",12870,-17.6751,-52.9444,"<1%"
"Stenocercus sinesaccus",12871,-17.3167,-53.2,"<1%"
"Syndactyla dimidiata",12938,-22.65,-56.0667,"<5%"
"Syndactyla dimidiata",12939,-22.6667,-57.35,"<5%"
"Syndactyla dimidiata",12940,-22.5,-57,"<5%"
"Syndactyla dimidiata",12941,-22.4167,-57.45,"<5%"
"Syndactyla dimidiata",12942,-14.3333,-42.5333,"<5%"
"Syndactyla dimidiata",12943,-13.75,-45.6,"<5%"
"Syndactyla dimidiata",12944,-15.95,-47.9333,"<5%"
"Syndactyla dimidiata",12945,-15.9333,-47.8833,"<5%"
"Syndactyla dimidiata",12946,-15.8167,-47.7667,"<5%"
"Syndactyla dimidiata",12947,-15.7805,-47.9304,"<5%"
"Syndactyla dimidiata",12948,-15.7167,-47.95,"<5%"
"Syndactyla dimidiata",12949,-15.6167,-47.6667,"<5%"
"Syndactyla dimidiata",12950,-15.5333,-47.6167,"<5%"
"Syndactyla dimidiata",12951,-18.4085,-52.5494,"<5%"
"Syndactyla dimidiata",12952,-18,-52.75,"<5%"
"Syndactyla dimidiata",12953,-17.7167,-48.15,"<5%"
"Syndactyla dimidiata",12954,-17.6395,-47.7824,"<5%"
"Syndactyla dimidiata",12955,-17.5695,-52.5514,"<5%"
"Syndactyla dimidiata",12956,-16.9167,-50.7833,"<5%"
"Syndactyla dimidiata",12957,-14.7,-47.5333,"<5%"
"Syndactyla dimidiata",12958,-14.1833,-47.8,"<5%"
"Syndactyla dimidiata",12959,-14.1335,-47.5104,"<5%"
"Syndactyla dimidiata",12960,-14.1167,-47.5167,"<5%"
"Syndactyla dimidiata",12961,-20.25,-46.6167,"<5%"
"Syndactyla dimidiata",12962,-19.8655,-47.4404,"<5%"
"Syndactyla dimidiata",12963,-19.4785,-46.5394,"<5%"
"Syndactyla dimidiata",12964,-19.3115,-46.0494,"<5%"
"Syndactyla dimidiata",12965,-19.1333,-47.6833,"<5%"
"Syndactyla dimidiata",12966,-18.95,-46.9833,"<5%"
"Syndactyla dimidiata",12967,-18.9445,-46.9934,"<5%"
"Syndactyla dimidiata",12968,-18.8833,-47.6333,"<5%"
"Syndactyla dimidiata",12969,-18.8667,-48.2167,"<5%"
"Syndactyla dimidiata",12970,-18.8667,-48.25,"<5%"
"Syndactyla dimidiata",12971,-18.8333,-47.8333,"<5%"
"Syndactyla dimidiata",12972,-18.8,-43.8833,"<5%"
"Syndactyla dimidiata",12973,-18.5833,-46.5333,"<5%"
"Syndactyla dimidiata",12974,-18.5795,-46.5184,"<5%"
"Syndactyla dimidiata",12975,-18.1833,-45.4167,"<5%"
"Syndactyla dimidiata",12976,-18.1,-43.5,"<5%"
"Syndactyla dimidiata",12977,-16.6167,-43.3,"<5%"
"Syndactyla dimidiata",12978,-16.45,-43.4,"<5%"
"Syndactyla dimidiata",12979,-16.3667,-45.0667,"<5%"
"Syndactyla dimidiata",12980,-16.3645,-42.5154,"<5%"
"Syndactyla dimidiata",12981,-15.8333,-46.5,"<5%"
"Syndactyla dimidiata",12982,-15.3235,-44.7544,"<5%"
"Syndactyla dimidiata",12983,-19.6667,-51.1833,"<5%"
"Syndactyla dimidiata",12984,-18.5,-54.75,"<5%"
"Syndactyla dimidiata",12985,-16.0667,-57.7333,"<5%"
"Syndactyla dimidiata",12986,-15.65,-53.9,"<5%"
"Syndactyla dimidiata",12987,-15.65,-57.2167,"<5%"
"Syndactyla dimidiata",12988,-15.5167,-55.2333,"<5%"
"Syndactyla dimidiata",12989,-23.6667,-54,"<5%"
"Syndactyla dimidiata",12990,-23.35,-53.7167,"<5%"
"Taoniscus nanus",12991,-26.8833,-58.6333,"<5%"
"Taoniscus nanus",12992,-27,-57,"<5%"
"Taoniscus nanus",12993,-14.1335,-47.5104,"<5%"
"Taoniscus nanus",12994,-23,-47.5167,"<5%"
"Taoniscus nanus",12995,-16.5667,-45.9833,"<5%"
"Taoniscus nanus",12996,-23.8,-48.6,"<5%"
"Taoniscus nanus",12997,-22.25,-51.0333,"<5%"
"Taoniscus nanus",12998,-18.1705,-47.9424,"<5%"
"Taoniscus nanus",12999,-14.1167,-47.5167,"<5%"
"Taoniscus nanus",13000,-15.5833,-47.8833,"<5%"
"Taoniscus nanus",13001,-16.7667,-47.6,"<5%"
"Taoniscus nanus",13002,-20.3445,-46.8544,"<5%"
"Taoniscus nanus",13003,-15.5333,-47.6167,"<5%"
"Taoniscus nanus",13004,-15.7833,-47.9167,"<5%"
"Taoniscus nanus",13005,-15.95,-47.9333,"<5%"
"Taoniscus nanus",13006,-21.4667,-54.9667,"<5%"
"Taoniscus nanus",13007,-20.8667,-56.6,"<5%"
"Taoniscus nanus",13008,-15.8333,-46.5,"<5%"
"Taoniscus nanus",13009,-23.6667,-48,"<5%"
"Taoniscus nanus",13010,-20.5333,-47.4,"<5%"
"Taoniscus nanus",13011,-23.6,-48.05,"<5%"
"Taoniscus nanus",13012,-24.1167,-49.3333,"<5%"
"Taoniscus nanus",13013,-24.25,-49.7,"<5%"
"Taoniscus nanus",13014,-21.0667,-47.75,"<5%"
"Taoniscus nanus",13015,-18.8833,-46.8167,"<5%"
"Taoniscus nanus",13016,-22.35,-46.95,"<5%"
"Taoniscus nanus",13017,-10.4667,-46.3167,"<5%"
"Taoniscus nanus",13018,-18,-52.75,"<5%"
"Taoniscus nanus",13019,-21.8,-46.5667,"<5%"
"Taoniscus nanus",13020,-15.9333,-47.8833,"<5%"
"Taoniscus nanus",13021,-22.25,-47.8667,"<5%"
"Taoniscus nanus",13022,-19.8655,-47.4404,"<5%"
"Taoniscus nanus",13023,-20.2455,-46.3664,"<5%"
"Taoniscus nanus",13024,-20.25,-46.6167,"<5%"
"Taoniscus nanus",13025,-10.2667,-48.3667,"<5%"
"Taoniscus nanus",13026,-15.8167,-48.05,"<5%"
"Thalpomys cerradensis",13027,-15.8667,-47.8833,"<5%"
"Thalpomys cerradensis",13028,-15.6667,-48,"<5%"
"Thalpomys cerradensis",13029,-8.85,-45.0167,"<5%"
"Thalpomys cerradensis",13030,-16.4,-52.45,"<5%"
"Thalpomys cerradensis",13031,-15.9333,-47.85,"<5%"
"Thalpomys cerradensis",13032,-13.1833,-58.9833,"<5%"
"Thalpomys cerradensis",13033,-12.9833,-58.95,"<5%"
"Thalpomys cerradensis",13034,-14.1833,-44.5333,"<5%"
"Thalpomys cerradensis",13035,-14.7167,-45.9167,"<5%"
"Thalpomys cerradensis",13036,-13.95,-45.9667,"<5%"
"Thalpomys cerradensis",13037,-15.2667,-45.8667,"<5%"
"Thalpomys cerradensis",13038,-10.6667,-46.8667,"<5%"
"Thalpomys cerradensis",13039,-12.5333,-60.3667,"<5%"
"Thalpomys cerradensis",13040,-15.7833,-47.9333,"<5%"
"Thalpomys cerradensis",13041,-13.45,-56.7167,"<5%"
"Thalpomys cerradensis",13042,-13.0333,-58.2833,"<5%"
"Thalpomys cerradensis",13043,-8.8333,-48.5,"<5%"
"Thalpomys cerradensis",13044,-12.8167,-51.7667,"<5%"
"Thalpomys cerradensis",13045,-15.6,-56.1,"<5%"
"Thalpomys lasiotis",13046,-15.8667,-47.8833,"<5%"
"Thalpomys lasiotis",13047,-15.6667,-48,"<5%"
"Thalpomys lasiotis",13048,-15.7833,-47.9333,"<5%"
"Thalpomys lasiotis",13049,-15.9333,-47.85,"<5%"
"Thalpomys lasiotis",13050,-14.7167,-45.9167,"<5%"
"Thalpomys lasiotis",13051,-15.5833,-47.5833,"<5%"
"Thalpomys lasiotis",13052,-20.35,-46.4833,"<5%"
"Thalpomys lasiotis",13053,-19.6272,-43.8897,"<5%"
"Thalpomys lasiotis",13054,-19.3715,-43.6649,"<5%"
"Thalpomys lasiotis",13055,-21.7833,-46.5667,"<5%"
"Thamnodynastes rutilus",13056,-22.1833,-52.7167,"<1%"
"Thamnodynastes rutilus",13057,-15.7099,-48.0224,"<1%"
"Thamnodynastes rutilus",13058,-14.0833,-47.6167,"<1%"
"Thamnodynastes rutilus",13059,-16.176,-42.769,"<1%"
"Thamnodynastes rutilus",13060,-20.3833,-51.4667,"<1%"
"Thamnodynastes rutilus",13061,-19.35,-47.2833,"<1%"
"Thamnodynastes rutilus",13062,-20.2333,-46.65,"<1%"
"Thamnodynastes rutilus",13063,-17.6182,-54.8278,"<1%"
"Thamnodynastes rutilus",13064,-21.1667,-47.8,"<1%"
"Thrichomys apereoides",13086,-18.15,-43.3833,"<5%"
"Thrichomys apereoides",13087,-16.5594,-42.8897,"<5%"
"Thrichomys apereoides",13088,-12.15,-44.9833,"<5%"
"Thrichomys apereoides",13089,-16.9,-42.6,"<5%"
"Thrichomys apereoides",13090,-17.3889,-45.8953,"<5%"
"Thrichomys apereoides",13091,-17.0286,-45.9017,"<5%"
"Thrichomys apereoides",13092,-19.0502,-41.8865,"<5%"
"Thrichomys apereoides",13093,-14.1833,-44.5333,"<5%"
"Thrichomys apereoides",13094,-14.7167,-45.9167,"<5%"
"Thrichomys apereoides",13095,-19.9333,-47.5333,"<5%"
"Thrichomys apereoides",13096,-16.6,-42.2,"<5%"
"Thrichomys apereoides",13097,-13.95,-45.9667,"<5%"
"Thrichomys apereoides",13098,-15.2667,-45.8667,"<5%"
"Thrichomys apereoides",13099,-20.5333,-47.4,"<5%"
"Thrichomys apereoides",13100,-15.4667,-44.4,"<5%"
"Thrichomys apereoides",13101,-15.5,-44.4,"<5%"
"Thrichomys apereoides",13102,-16.85,-43.5833,"<5%"
"Thrichomys apereoides",13103,-18.9833,-44.3667,"<5%"
"Thrichomys apereoides",13104,-19.5578,-44.0814,"<5%"
"Thrichomys apereoides",13105,-17.35,-44.9333,"<5%"
"Thrichomys apereoides",13106,-19.4658,-44.2467,"<5%"
"Thrichomys apereoides",13107,-17.1167,-42.95,"<5%"
"Thrichomys apereoides",13108,-16.35,-46.9,"<5%"
"Thrichomys apereoides",13109,-17.5981,-44.7308,"<5%"
"Thrichomys apereoides",13110,-16.8,-42.3333,"<5%"
"Thrichomys apereoides",13111,-14.0634,-42.5046,"<5%"
"Thrichomys apereoides",13112,-19.6272,-43.8897,"<5%"
"Thrichomys apereoides",13113,-19.3715,-43.6649,"<5%"
"Thrichomys pachyurus",13114,-15.6667,-48,"<5%"
"Thrichomys pachyurus",13115,-14.0667,-47.75,"<5%"
"Thrichomys pachyurus",13116,-15.9,-52.25,"<5%"
"Thrichomys pachyurus",13117,-16.4,-52.45,"<5%"
"Thrichomys pachyurus",13118,-15.7833,-47.9333,"<5%"
"Thrichomys pachyurus",13119,-15.9333,-47.85,"<5%"
"Thrichomys pachyurus",13120,-17.7333,-48.6167,"<5%"
"Thrichomys pachyurus",13121,-9.2744,-52.1981,"<5%"
"Thrichomys pachyurus",13122,-16.4667,-57.8,"<5%"
"Thrichomys pachyurus",13123,-15.5333,-47.3333,"<5%"
"Thrichomys pachyurus",13124,-13.65,-48.8833,"<5%"
"Thrichomys pachyurus",13125,-8.8333,-48.5,"<5%"
"Thrichomys pachyurus",13126,-15.05,-48.1667,"<5%"
"Thrichomys pachyurus",13127,-13.8833,-48.3167,"<5%"
"Thrichomys pachyurus",13128,-13.4,-47.2,"<5%"
"Thrichomys pachyurus",13129,-15.5833,-47.5833,"<5%"
"Thrichomys pachyurus",13130,-15.1667,-47.7667,"<5%"
"Thrichomys pachyurus",13131,-15.65,-57.2,"<5%"
"Thrichomys pachyurus",13132,-14.0833,-46.3667,"<5%"
"Thrichomys pachyurus",13133,-15.1167,-56.6333,"<5%"
"Thrichomys pachyurus",13134,-13.5667,-47.1833,"<5%"
"Thrichomys pachyurus",13135,-16.7667,-47.6167,"<5%"
"Thrichomys pachyurus",13136,-13.85,-46.9333,"<5%"
"Thrichomys pachyurus",13137,-14,-47.5667,"<5%"
"Thrichomys pachyurus",13138,-14.8667,-55.8,"<5%"
"Thrichomys pachyurus",13139,-15.4333,-55.75,"<5%"
"Thrichomys pachyurus",13140,-14.2667,-50.9833,"<5%"
"Thrichomys pachyurus",13141,-15.6,-56.1,"<5%"
"Thrichomys pachyurus",13142,-15.95,-55.9333,"<5%"
"Thrichomys pachyurus",13143,-15.9167,-55.4667,"<5%"
"Thrichomys pachyurus",13144,-10.45,-50.4833,"<5%"
"Thylamys velutinus",13145,-21.9333,-47.3667,"<1%"
"Thylamys velutinus",13146,-14,-47.5667,"<1%"
"Thylamys velutinus",13147,-22.4167,-47.6167,"<1%"
"Thylamys velutinus",13148,-15.9333,-47.85,"<1%"
"Thylamys velutinus",13149,-15.8759,-47.8757,"<1%"
"Thylamys velutinus",13150,-19.6272,-43.8897,"<1%"
"Thylamys velutinus",13151,-18.2667,-52.8833,"<1%"
"Thylamys velutinus",13152,-21.5833,-44.5667,"<1%"
"Trilepida brasiliensis",13163,-14.8717,-55.7856,"<5%"
"Trilepida brasiliensis",13164,-14.9833,-55.7333,"<5%"
"Trilepida brasiliensis",13165,-7.2011,-47.7661,"<5%"
"Trilepida brasiliensis",13166,-8.8833,-44.9667,"<5%"
"Trilepida brasiliensis",13167,-12.08,-45.69,"<5%"
"Trilepida brasiliensis",13168,-12.0798,-45.6866,"<5%"
"Trilepida brasiliensis",13169,-16.895,-45.7645,"<5%"
"Trilepida brasiliensis",13170,-17.2965,-44.9033,"<5%"
"Trilepida brasiliensis",13171,-7.3368,-47.4627,"<5%"
"Trilepida brasiliensis",13172,-7.195,-47.2353,"<5%"
"Trilepida brasiliensis",13173,-14.5004,-45.2246,"<5%"
"Trilepida brasiliensis",13174,-13.8667,-45.8667,"<5%"
"Trilepida brasiliensis",13175,-13.3333,-44.6333,"<5%"
"Trilepida brasiliensis",13176,-18.9697,-56.6386,"<5%"
"Trilepida brasiliensis",13177,-19.4,-57.4,"<5%"
"Trilepida brasiliensis",13178,-17.8306,-57.5547,"<5%"
"Trilepida brasiliensis",13179,-19.01,-57.65,"<5%"
"Trilepida brasiliensis",13180,-15.5833,-56.0833,"<5%"
"Trilepida brasiliensis",13181,-10.25,-46.55,"<5%"
"Trilepida brasiliensis",13182,-14.9569,-46.2429,"<5%"
"Trilepida brasiliensis",13183,-11.6333,-42,"<5%"
"Trilepida brasiliensis",13184,-12.1333,-44.9833,"<5%"
"Trilepida brasiliensis",13185,-17.7333,-46.1667,"<5%"
"Trilepida brasiliensis",13186,-17.9673,-44.4178,"<5%"
"Trilepida brasiliensis",13187,-11.4737,-47.1211,"<5%"
"Trilepida brasiliensis",13188,-6.5482,-47.6455,"<5%"
"Trilepida brasiliensis",13189,-15.1167,-44.25,"<5%"
"Trilepida brasiliensis",13190,-16.4825,-55.4364,"<5%"
"Trilepida brasiliensis",13191,-14.4861,-46.1044,"<5%"
"Trilepida brasiliensis",13192,-19.2167,-45,"<5%"
"Trilepida brasiliensis",13193,-14.0583,-46.4015,"<5%"
"Trilepida brasiliensis",13194,-9.3333,-47.9,"<5%"
"Trilepida brasiliensis",13195,-14.8333,-56.4167,"<5%"
"Trilepida brasiliensis",13196,-17.8829,-57.5409,"<5%"
"Trilepida brasiliensis",13197,-16.1092,-55.3767,"<5%"
"Trilepida brasiliensis",13198,-18.2167,-45.2333,"<5%"
"Trilepida brasiliensis",13199,-6.5614,-47.4514,"<5%"
"Trilepida brasiliensis",13200,-16.0375,-45.7125,"<5%"
"Trilepida fuliginosa",13201,-16.127,-47.3356,"<5%"
"Trilepida fuliginosa",13202,-17.978,-47.7186,"<5%"
"Trilepida fuliginosa",13203,-18,-47.6667,"<5%"
"Trilepida fuliginosa",13204,-14.2553,-47.9825,"<5%"
"Trilepida fuliginosa",13205,-9.7254,-48.3599,"<5%"
"Trilepida fuliginosa",13206,-16.25,-47.95,"<5%"
"Trilepida fuliginosa",13207,-13.53,-48.22,"<5%"
"Trilepida fuliginosa",13208,-11.7,-47.7167,"<5%"
"Trilepida fuliginosa",13209,-14.05,-48.3167,"<5%"
"Trilepida fuliginosa",13210,-14.67,-52.35,"<5%"
"Trilepida fuliginosa",13211,-18.25,-47.83,"<5%"
"Trilepida fuliginosa",13212,-18.1681,-47.6644,"<5%"
"Trilepida fuliginosa",13213,-10.3,-48.35,"<5%"
"Trilepida fuliginosa",13214,-16.8,-49.9167,"<5%"
"Trilepida fuliginosa",13215,-12.6,-47.8667,"<5%"
"Trilepida fuliginosa",13216,-12.0167,-48.5333,"<5%"
"Trilepida fuliginosa",13217,-15.8469,-48.9218,"<5%"
"Trilepida fuliginosa",13218,-10.7036,-48.4163,"<5%"
"Trilepida fuliginosa",13219,-13.3833,-46.3167,"<5%"
"Trilepida fuliginosa",13220,-6.2274,-48.444,"<5%"
"Trilepida fuliginosa",13221,-6.2268,-48.4433,"<5%"
"Trilepida fuliginosa",13222,-16.35,-46.9,"<5%"
"Trilepida koppesi",13241,-18.6739,-51.8806,"<1%"
"Trilepida koppesi",13242,-22.2842,-48.1267,"<1%"
"Trilepida koppesi",13243,-17.74,-48.63,"<1%"
"Trilepida koppesi",13244,-18.9697,-56.6386,"<1%"
"Trilepida koppesi",13245,-20.3833,-51.4667,"<1%"
"Trilepida koppesi",13246,-22.2528,-47.8228,"<1%"
"Trilepida koppesi",13247,-22.2167,-47.8833,"<1%"
"Trilepida koppesi",13248,-16.25,-47.95,"<1%"
"Trilepida koppesi",13249,-17.5694,-52.5511,"<1%"
"Trilepida koppesi",13250,-18.25,-52.8833,"<1%"
"Trilepida koppesi",13251,-17.57,-52.55,"<1%"
"Trilepida koppesi",13252,-22.3722,-46.9422,"<1%"
"Trilepida koppesi",13253,-19.6772,-51.1908,"<1%"
"Trilepida koppesi",13254,-21.9833,-47.4167,"<1%"
"Trilepida koppesi",13255,-22.1167,-51.3833,"<1%"
"Trilepida koppesi",13256,-15.866,-56.077,"<1%"
"Trilepida koppesi",13257,-17.6182,-54.8278,"<1%"
"Trilepida koppesi",13258,-20.4422,-54.8603,"<1%"
"Tropidurus itambere",13276,-21.2333,-49.6333,"<1%"
"Tropidurus itambere",13277,-19.15,-48.3333,"<1%"
"Tropidurus itambere",13278,-17.3042,-53.2014,"<1%"
"Tropidurus itambere",13279,-20.4667,-55.7833,"<1%"
"Tropidurus itambere",13280,-21.7944,-48.1756,"<1%"
"Tropidurus itambere",13281,-15.0667,-57.1667,"<1%"
"Tropidurus itambere",13282,-20.55,-48.5667,"<1%"
"Tropidurus itambere",13283,-20.5833,-56.8333,"<1%"
"Tropidurus itambere",13284,-20.7011,-56.8803,"<1%"
"Tropidurus itambere",13285,-16.0111,-47.9436,"<1%"
"Tropidurus itambere",13286,-15.7099,-48.0224,"<1%"
"Tropidurus itambere",13287,-21.6667,-48.2333,"<1%"
"Tropidurus itambere",13288,-18.15,-47.9333,"<1%"
"Tropidurus itambere",13289,-15.3,-55.85,"<1%"
"Tropidurus itambere",13290,-15.1,-55.6167,"<1%"
"Tropidurus itambere",13291,-16.7667,-47.6,"<1%"
"Tropidurus itambere",13292,-15.5833,-56.0833,"<1%"
"Tropidurus itambere",13293,-15.2,-45.8333,"<1%"
"Tropidurus itambere",13294,-20.5333,-47.4,"<1%"
"Tropidurus itambere",13295,-22.75,-46.1333,"<1%"
"Tropidurus itambere",13296,-17.2,-54.15,"<1%"
"Tropidurus itambere",13297,-20.3333,-47.7667,"<1%"
"Tropidurus itambere",13298,-21.25,-48.3167,"<1%"
"Tropidurus itambere",13299,-17.8667,-51.7,"<1%"
"Tropidurus itambere",13300,-22.6,-50.6667,"<1%"
"Tropidurus itambere",13301,-11.75,-50.7333,"<1%"
"Tropidurus itambere",13302,-14.05,-48.3167,"<1%"
"Tropidurus itambere",13303,-21.8333,-43.7833,"<1%"
"Tropidurus itambere",13304,-20.2333,-46.65,"<1%"
"Tropidurus itambere",13305,-12.0167,-48.5333,"<1%"
"Tropidurus itambere",13306,-21.4167,-50.0667,"<1%"
"Tropidurus itambere",13307,-23.4,-47.4167,"<1%"
"Tropidurus itambere",13308,-23.1833,-49.3833,"<1%"
"Tropidurus itambere",13309,-15.85,-48.95,"<1%"
"Tropidurus itambere",13310,-21.7833,-46.55,"<1%"
"Tropidurus itambere",13311,-21.05,-53.6333,"<1%"
"Tropidurus itambere",13312,-21.1667,-47.8,"<1%"
"Tropidurus itambere",13313,-22.4,-47.55,"<1%"
"Tropidurus itambere",13314,-22.8833,-48.4833,"<1%"
"Tropidurus itambere",13315,-22.0167,-47.8833,"<1%"
"Tropidurus itambere",13316,-21.9667,-46.7833,"<1%"
"Tropidurus itambere",13317,-23.5167,-47.1333,"<1%"
"Tropidurus itambere",13318,-12.7333,-48.2333,"<1%"
"Tropidurus itambere",13319,-23.3167,-45.3333,"<1%"
"Tropidurus itambere",13320,-18.2833,-43.7167,"<1%"
"Tropidurus itambere",13321,-22.5833,-46.5167,"<1%"
"Tropidurus itambere",13322,-23.5,-47.45,"<1%"
"Tropidurus itambere",13323,-23.5017,-47.4581,"<1%"
"Tropidurus itambere",13324,-24.5,-50.4,"<1%"
"Tropidurus itambere",13325,-20.75,-51.6667,"<1%"
"Tropidurus itambere",13326,-18.2,-45.2333,"<1%"
"Tropidurus itambere",13327,-17.7333,-48.6167,"<1%"
"Tropidurus itambere",13328,-23.0167,-46.9667,"<1%"
"Tropidurus itambere",13329,-21.1667,-48.6167,"<1%"
"Tropidurus itambere",13330,-23.5333,-47.4333,"<1%"
"Tropidurus itambere",13331,-14.6667,-52.35,"<1%"
"Tropidurus montanus",13332,-17.6667,-44.5833,"<5%"
"Tropidurus montanus",13333,-19.8157,-43.9542,"<5%"
"Tropidurus montanus",13334,-15.6167,-46.4167,"<5%"
"Tropidurus montanus",13335,-18.2333,-43.6,"<5%"
"Tropidurus montanus",13336,-18.2833,-43.5167,"<5%"
"Tropidurus montanus",13337,-18.45,-43.7333,"<5%"
"Tropidurus montanus",13338,-16.55,-42.8833,"<5%"
"Tropidurus montanus",13339,-18.25,-43.6667,"<5%"
"Tropidurus montanus",13340,-19.1667,-43.7,"<5%"
"Tropidurus montanus",13341,-17.25,-44.4667,"<5%"
"Tropidurus montanus",13342,-17.75,-44.3667,"<5%"
"Tropidurus montanus",13343,-20.1333,-43.5,"<5%"
"Tropidurus montanus",13344,-19.3333,-43.5333,"<5%"
"Tropidurus montanus",13345,-19.2946,-43.5944,"<5%"
"Tropidurus montanus",13346,-18.6,-43.3667,"<5%"
"Tropidurus montanus",13347,-18.2167,-43.6833,"<5%"
"Tropidurus montanus",13348,-18.5333,-43.5833,"<5%"
"Tropidurus oreadicus",13349,-15.85,-48.95,"<5%"
"Tropidurus oreadicus",13350,-18.1667,-53.35,"<5%"
"Tropidurus oreadicus",13351,-17.3042,-53.2014,"<5%"
"Tropidurus oreadicus",13352,-14.4667,-46.4833,"<5%"
"Tropidurus oreadicus",13353,-1.3656,-48.3722,"<5%"
"Tropidurus oreadicus",13354,-20.4667,-55.7833,"<5%"
"Tropidurus oreadicus",13355,-7.1833,-48.2,"<5%"
"Tropidurus oreadicus",13356,-5.6511,-48.1244,"<5%"
"Tropidurus oreadicus",13357,-6,-51.3333,"<5%"
"Tropidurus oreadicus",13358,-12.9167,-46.9333,"<5%"
"Tropidurus oreadicus",13359,-7.2011,-47.7661,"<5%"
"Tropidurus oreadicus",13360,-2.7833,-49.6667,"<5%"
"Tropidurus oreadicus",13361,-5.5056,-45.2433,"<5%"
"Tropidurus oreadicus",13362,-15.89,-52.2567,"<5%"
"Tropidurus oreadicus",13363,-1.4558,-48.5044,"<5%"
"Tropidurus oreadicus",13364,-16.4667,-53.45,"<5%"
"Tropidurus oreadicus",13365,-15.6167,-46.4167,"<5%"
"Tropidurus oreadicus",13366,-15.1,-55.6167,"<5%"
"Tropidurus oreadicus",13367,-2.2333,-49.4833,"<5%"
"Tropidurus oreadicus",13368,-2.95,-51.8667,"<5%"
"Tropidurus oreadicus",13369,-15.3,-55.85,"<5%"
"Tropidurus oreadicus",13370,-14.3833,-50.9833,"<5%"
"Tropidurus oreadicus",13371,-8.8833,-44.9667,"<5%"
"Tropidurus oreadicus",13372,-15.2,-45.8333,"<5%"
"Tropidurus oreadicus",13373,-8.8333,-48.5,"<5%"
"Tropidurus oreadicus",13374,-11.7167,-49.0667,"<5%"
"Tropidurus oreadicus",13375,-11.2333,-48.45,"<5%"
"Tropidurus oreadicus",13376,-10.7333,-46.7833,"<5%"
"Tropidurus oreadicus",13377,-18.25,-52.8833,"<5%"
