,species,latitude,longitude
8226,Melanopareia torquata,-19.0395,-47.9174
8227,Melanopareia torquata,-14.9667,-52.3167
8228,Melanopareia torquata,-20.2535,-43.8014
8229,Melanopareia torquata,-20.1975,-44.4214
8230,Melanopareia torquata,-17.2095,-54.1505
8231,Melanopareia torquata,-22.2535,-47.8234
8232,Melanopareia torquata,-17.7435,-46.1734
8233,Melanopareia torquata,-20.8,-47.7333
8234,Melanopareia torquata,-13.5,-51.2333
8235,Melanopareia torquata,-19.6333,-43.8833
8236,Melanopareia torquata,-19.6275,-43.8904
8237,Melanopareia torquata,-21.2167,-45
8238,Melanopareia torquata,-12.5635,-41.3904
8239,Melanopareia torquata,-22.5995,-48.8004
8240,Melanopareia torquata,-12.0925,-45.8054
8241,Melanopareia torquata,-16.2535,-47.9504
8242,Melanopareia torquata,-14.4885,-46.1134
8243,Melanopareia torquata,-6.7667,-43.8167
8244,Melanopareia torquata,-10.5485,-46.4214
8245,Melanopareia torquata,-11.4295,-40.5953
8246,Melanopareia torquata,-21.6826,-44.6044
8247,Melanopareia torquata,-17.5695,-52.5514
8248,Melanopareia torquata,-20.3335,-44.0534
8249,Melanopareia torquata,-16.7333,-43.9
8250,Melanopareia torquata,-22.2833,-47.8
8251,Melanopareia torquata,-13.0055,-41.3714
8252,Melanopareia torquata,-21.2365,-45.2364
8253,Melanopareia torquata,-19.9865,-43.8474
8254,Melanopareia torquata,-22.2,-46.95
8255,Melanopareia torquata,-9.5,-45.5167
8256,Melanopareia torquata,-20.5215,-43.6924
8257,Melanopareia torquata,-20.2885,-43.5084
8258,Melanopareia torquata,-10.1675,-48.3334
8259,Melanopareia torquata,-7.8605,-47.9264
8260,Melanopareia torquata,-12.5295,-41.5594
8261,Melanopareia torquata,-10.1765,-48.8674
8262,Melanopareia torquata,-19.9333,-43.8833
8263,Melanopareia torquata,-17.7833,-48.7
8264,Melanopareia torquata,-21.7,-43.8833
8265,Melanopareia torquata,-10.4667,-46.3167
8266,Melanopareia torquata,-6.4167,-45.1667
8267,Melanopareia torquata,-19.0833,-43.55
8268,Melanopareia torquata,-20.7167,-56.8667
8269,Melanopareia torquata,-10,-45.8
8270,Melanopareia torquata,-15.7167,-47.95
8271,Melanopareia torquata,-15.35,-45.8333
8272,Melanopareia torquata,-18.5795,-46.5184
8273,Melanopareia torquata,-18.9445,-46.9934
8274,Melanopareia torquata,-8.9685,-48.1754
8275,Melanopareia torquata,-19.3535,-47.2934
8276,Melanopareia torquata,-10.4435,-49.1824
8277,Melanopareia torquata,-19.2245,-44.9354
8278,Melanopareia torquata,-10.7085,-48.4174
8279,Melanopareia torquata,-22.2667,-47.9167
8280,Melanopareia torquata,-21.0585,-44.0804
8281,Melanopareia torquata,-6.75,-43.8333
8282,Melanopareia torquata,-13.95,-44.3667
8283,Melanopareia torquata,-20.9226,-44.2384
8284,Melanopareia torquata,-15.9333,-47.8833
8285,Melanopareia torquata,-18.95,-48.2
8286,Melanopareia torquata,-20.1,-43.9833
8287,Melanopareia torquata,-12.9425,-51.8244
8288,Melanopareia torquata,-7.5585,-45.2424
8289,Melanopareia torquata,-21.5833,-48.0667
8290,Melanopareia torquata,-21.5833,-48.0833
8291,Melanopareia torquata,-20.0885,-43.7894
8292,Melanopareia torquata,-15.9167,-52.25
8293,Melanopareia torquata,-19.35,-43.6167
8294,Melanopareia torquata,-16.6833,-43.3167
8295,Melanopareia torquata,-12.6333,-50.6667
8296,Melanopareia torquata,-11.75,-50.7333
8297,Melanopareia torquata,-14.6667,-52.35
8298,Melanopareia torquata,-13.3833,-51.3667
8299,Melanopareia torquata,-12.8333,-58.7
8300,Melanopareia torquata,-22.25,-47.8667
8301,Melanopareia torquata,-17.7745,-48.7734
8302,Melanopareia torquata,-14.1833,-47.8
8303,Melanopareia torquata,-7.8667,-47.9
8304,Melanopareia torquata,-16.4715,-54.6365
8305,Melanopareia torquata,-19.8865,-43.8074
8306,Melanopareia torquata,-19.8655,-47.4404
8307,Melanopareia torquata,-7.5667,-45.7667
8308,Melanopareia torquata,-9.3167,-45.6333
8309,Melanopareia torquata,-19.7705,-43.8514
8310,Melanopareia torquata,-16.6167,-43.3
8311,Melanopareia torquata,-21.6015,-44.1044
8312,Melanopareia torquata,-15.8665,-56.0775
8313,Melanopareia torquata,-15.85,-47.9333
8314,Melanopareia torquata,-12.3635,-44.9734
8315,Melanopareia torquata,-21.1366,-44.2624
8316,Melanopareia torquata,-15.3145,-42.0144
8317,Melanopareia torquata,-21.9333,-47.3667
8318,Melanopareia torquata,-20.2455,-46.3664
8319,Melanopareia torquata,-12.4,-47.6833
8320,Melanopareia torquata,-20.25,-46.6167
8321,Melanopareia torquata,-15.65,-57.2167
8322,Melanopareia torquata,-20.3667,-43.9833
8323,Melanopareia torquata,-17.7,-44.2667
8324,Melanopareia torquata,-9.3333,-54.7667
8325,Melanopareia torquata,-19.95,-43.9
8326,Melanopareia torquata,-7.7667,-46.2333
8327,Melanopareia torquata,-10.2667,-48.3667
8328,Melanopareia torquata,-15.4167,-42.8
8329,Melanopareia torquata,-16.55,-43.4
8330,Melanopareia torquata,-20.1167,-47.8333
8331,Melanopareia torquata,-15.8167,-48.05
8332,Melanopareia torquata,-12.4045,-46.4364
8333,Melanopareia torquata,-19.9225,-46.8234
8334,Melanopareia torquata,-13.7765,-47.2654
8335,Melanopareia torquata,-16.6667,-49.5
8336,Melanopareia torquata,-18.9195,-48.2774
8337,Melanopareia torquata,-21.9667,-47.8667
8338,Melanopareia torquata,-14.8667,-55.7833
8339,Melanopareia torquata,-20.3275,-46.3664
8340,Melanopareia torquata,-15.4035,-42.3084
8341,Melanopareia torquata,-18.3785,-46.0324
8342,Melanopareia torquata,-15.0085,-59.9515
8343,Melanopareia torquata,-15.05,-59.7667
8344,Melanopareia torquata,-24.1333,-49.1667
8345,Melanopareia torquata,-24.1167,-49.3333
8346,Melanopareia torquata,-24.0833,-49.2
8347,Melanopareia torquata,-23.5667,-47.9
8348,Melanopareia torquata,-23.5333,-46.6167
8349,Melanopareia torquata,-18.2833,-59.5167
8350,Micrablepharus atticolus,-22.7833,-49.2333
8351,Micrablepharus atticolus,-17.9833,-53.6167
8352,Micrablepharus atticolus,-18.1667,-53.35
8353,Micrablepharus atticolus,-17.3042,-53.2014
8354,Micrablepharus atticolus,-17.3,-53.2
8355,Micrablepharus atticolus,-15.905,-46.1231
8356,Micrablepharus atticolus,-14.9203,-51.0831
8357,Micrablepharus atticolus,-15.89,-52.2567
8358,Micrablepharus atticolus,-10.6833,-50.6333
8359,Micrablepharus atticolus,-12.5201,-60.4128
8360,Micrablepharus atticolus,-15.7099,-48.0224
8361,Micrablepharus atticolus,-16.0111,-47.9436
8362,Micrablepharus atticolus,-21.2667,-47.3
8363,Micrablepharus atticolus,-13.55,-52.2667
8364,Micrablepharus atticolus,-15.3,-55.85
8365,Micrablepharus atticolus,-14.9833,-55.7333
8366,Micrablepharus atticolus,-14.3833,-50.9833
8367,Micrablepharus atticolus,-20.75,-51.6667
8368,Micrablepharus atticolus,-15.2,-45.8333
8369,Micrablepharus atticolus,-13.2333,-53.0667
8370,Micrablepharus atticolus,-11.5,-50.25
8371,Micrablepharus atticolus,-18.25,-52.8833
8372,Micrablepharus atticolus,-14.05,-48.3167
8373,Micrablepharus atticolus,-17.2167,-46.8667
8374,Micrablepharus atticolus,-11.6667,-61.1833
8375,Micrablepharus atticolus,-15.85,-48.95
8376,Micrablepharus atticolus,-11.75,-50.7333
8377,Micrablepharus atticolus,-17.3167,-53.2
8378,Micrablepharus atticolus,-21.7,-47.4667
8379,Micrablepharus atticolus,-20.8167,-49.3667
8380,Micrablepharus atticolus,-12.7333,-48.2333
8381,Micrablepharus atticolus,-15.6667,-55
8382,Micrablepharus atticolus,-17.7333,-48.6167
8383,Micrablepharus atticolus,-12.7333,-60.1333
8384,Microakodontomys transitorius,-15.6667,-48
8385,Microakodontomys transitorius,-16.0167,-47.95
10753,Microspingus cinereus,-20.9435,-45.3934
10754,Microspingus cinereus,-14.1335,-47.5104
10755,Microspingus cinereus,-20.6675,-42.5214
10756,Microspingus cinereus,-21.9596,-44.8904
10757,Microspingus cinereus,-19.9667,-43.9333
10758,Microspingus cinereus,-21.1875,-43.9764
10759,Microspingus cinereus,-19.8175,-43.9564
10760,Microspingus cinereus,-20.4086,-44.0244
10761,Microspingus cinereus,-15.7805,-47.9304
10762,Microspingus cinereus,-22.4746,-45.6084
10763,Microspingus cinereus,-20.1435,-44.2004
10764,Microspingus cinereus,-15.6185,-46.4234
10765,Microspingus cinereus,-17.3515,-44.9624
10766,Microspingus cinereus,-20.5585,-44.8714
10767,Microspingus cinereus,-13.7985,-47.4584
10768,Microspingus cinereus,-19.8667,-44.4333
10769,Microspingus cinereus,-16.45,-43.4
10770,Microspingus cinereus,-15.4167,-55.8
10771,Microspingus cinereus,-14.1167,-47.5167
10772,Microspingus cinereus,-20.5005,-43.8584
10773,Microspingus cinereus,-18.4735,-47.2004
10774,Microspingus cinereus,-18.5,-54.75
10775,Microspingus cinereus,-15.45,-55.9833
10776,Microspingus cinereus,-20.8326,-43.8064
10777,Microspingus cinereus,-18.2495,-43.6004
10778,Microspingus cinereus,-21.6615,-46.7394
10779,Microspingus cinereus,-20.8333,-42.65
10780,Microspingus cinereus,-19.9,-43.3833
10781,Microspingus cinereus,-19.2,-47.1333
10782,Microspingus cinereus,-16.2667,-42.9167
10783,Microspingus cinereus,-16.7167,-49
10784,Microspingus cinereus,-19.0667,-43.85
10785,Microspingus cinereus,-20.8833,-46.7
10786,Microspingus cinereus,-15.9333,-50.1333
10787,Microspingus cinereus,-18.4333,-43.7167
10788,Microspingus cinereus,-16.5667,-42.9
10789,Microspingus cinereus,-16.5595,-42.8904
10790,Microspingus cinereus,-20.7766,-41.6794
10791,Microspingus cinereus,-20.0705,-44.3024
10792,Microspingus cinereus,-19.6195,-43.2274
10793,Microspingus cinereus,-20.2535,-43.8014
10794,Microspingus cinereus,-17.0655,-43.3094
10795,Microspingus cinereus,-20.1975,-44.4214
10796,Microspingus cinereus,-20.6786,-43.6104
10797,Microspingus cinereus,-20.5355,-43.9834
10798,Microspingus cinereus,-19.8105,-43.1744
10799,Microspingus cinereus,-19.6333,-43.8833
10800,Microspingus cinereus,-21.9765,-45.3504
10801,Microspingus cinereus,-19.5833,-43.9833
10802,Microspingus cinereus,-21.5116,-44.9034
10803,Microspingus cinereus,-20.3585,-41.9584
10804,Microspingus cinereus,-20.3833,-43.4167
10805,Microspingus cinereus,-19.9865,-44.4284
10806,Microspingus cinereus,-20.4833,-43.8833
10807,Microspingus cinereus,-13.5167,-48.2167
10808,Microspingus cinereus,-20.3335,-44.0534
10809,Microspingus cinereus,-21.2365,-45.2364
10810,Microspingus cinereus,-14.4745,-48.4604
10811,Microspingus cinereus,-19.9865,-43.8474
10812,Microspingus cinereus,-17.3975,-43.5734
10813,Microspingus cinereus,-20.5215,-43.6924
10814,Microspingus cinereus,-20.2885,-43.5084
10815,Microspingus cinereus,-19.8605,-44.6084
10816,Microspingus cinereus,-19.9333,-43.8833
10817,Microspingus cinereus,-20.7,-42.5
10818,Microspingus cinereus,-20.05,-44
10819,Microspingus cinereus,-18.2,-43.3
10820,Microspingus cinereus,-18,-52.75
10821,Microspingus cinereus,-15.7167,-47.95
10822,Microspingus cinereus,-18.9445,-46.9934
10823,Microspingus cinereus,-22.2435,-45.4664
10824,Microspingus cinereus,-20.6856,-43.3004
10825,Microspingus cinereus,-15.85,-48.95
10826,Microspingus cinereus,-15.4535,-47.6144
10827,Microspingus cinereus,-21.7885,-46.5614
10828,Microspingus cinereus,-20.4,-42.9
10829,Microspingus cinereus,-15.7435,-43.0284
10830,Microspingus cinereus,-18.4667,-57.3667
10831,Microspingus cinereus,-21.0585,-44.0804
10832,Microspingus cinereus,-19.2745,-45.5574
10833,Microspingus cinereus,-21.1915,-45.0624
10834,Microspingus cinereus,-21.5833,-48.0667
10835,Microspingus cinereus,-20.0885,-43.7894
10836,Microspingus cinereus,-16.6833,-43.3167
10837,Microspingus cinereus,-20.1833,-47.9333
10838,Microspingus cinereus,-16.8667,-42.9833
10839,Microspingus cinereus,-20.7833,-47.45
10840,Microspingus cinereus,-20.1333,-48.45
10841,Microspingus cinereus,-14.6,-50.85
10842,Microspingus cinereus,-19.9,-43.8
10843,Microspingus cinereus,-19.8865,-43.8074
10844,Microspingus cinereus,-16.6167,-43.3
10845,Microspingus cinereus,-22.2526,-45.7034
10846,Microspingus cinereus,-19.1695,-43.7144
10847,Microspingus cinereus,-20.2455,-46.3664
10848,Microspingus cinereus,-20.7945,-43.3444
10849,Microspingus cinereus,-20.25,-46.6167
10850,Microspingus cinereus,-17.7,-44.2667
10851,Microspingus cinereus,-19.2333,-43.55
10852,Microspingus cinereus,-19.95,-43.9
10853,Microspingus cinereus,-19.45,-44.2333
10854,Microspingus cinereus,-16.55,-43.4
10855,Microspingus cinereus,-16.3833,-46.8833
10856,Microspingus cinereus,-16.2,-47.2833
10857,Microspingus cinereus,-14.8667,-55.7833
10858,Microspingus cinereus,-20,-43.9
10859,Microspingus cinereus,-19.9333,-42.9333
10860,Microspingus cinereus,-20.75,-42.8667
10861,Microspingus cinereus,-20.2333,-47.8667
8386,Micrurus brasiliensis,-8.2472,-46.362
8387,Micrurus brasiliensis,-12.0798,-45.6866
8388,Micrurus brasiliensis,-14.2036,-41.6653
8389,Micrurus brasiliensis,-13.5,-48.35
8390,Micrurus brasiliensis,-7.2445,-47.2919
8391,Micrurus brasiliensis,-7.195,-47.2353
8392,Micrurus brasiliensis,-14.1464,-48.0719
8393,Micrurus brasiliensis,-13.9375,-45.9375
8394,Micrurus brasiliensis,-6.5614,-47.4514
8395,Micrurus brasiliensis,-13.9294,-46.4772
8396,Micrurus brasiliensis,-14.0667,-45.4333
8397,Micrurus brasiliensis,-13.5892,-44.5336
8398,Micrurus brasiliensis,-15.4833,-44.3667
8399,Micrurus brasiliensis,-17.7333,-46.1667
8400,Micrurus brasiliensis,-11.6172,-50.6694
8401,Micrurus brasiliensis,-14.4861,-46.1044
8402,Micrurus brasiliensis,-14.75,-43.9167
8403,Micrurus brasiliensis,-10.5792,-46.4239
8404,Micrurus brasiliensis,-10.7333,-46.7833
8405,Micrurus brasiliensis,-14.1097,-48.2922
8406,Micrurus brasiliensis,-15.85,-43.05
8407,Micrurus brasiliensis,-15.4917,-41.3081
8408,Micrurus brasiliensis,-11.5667,-50.6667
8409,Micrurus brasiliensis,-12.3521,-44.9842
8410,Micrurus tricolor,-20.3605,-56.945
8411,Micrurus tricolor,-19.7332,-55.1258
8412,Micrurus tricolor,-20.486,-55.314
8413,Micrurus tricolor,-21.8034,-55.5022
8414,Micrurus tricolor,-21.3643,-57.2587
8415,Micrurus tricolor,-21.6841,-58.5566
8416,Micrurus tricolor,-20.6903,-58.3081
8417,Micrurus tricolor,-20.499,-55.8181
8418,Micrurus tricolor,-20.2833,-56.0667
8419,Micrurus tricolor,-20.4667,-55.7833
8420,Micrurus tricolor,-20.4667,-55.8
8421,Micrurus tricolor,-20.3,-56.0833
8422,Micrurus tricolor,-16.5165,-57.8369
8423,Micrurus tricolor,-22.1,-57.26
8424,Micrurus tricolor,-19.8,-57.1667
8425,Micrurus tricolor,-19,-57.65
8426,Micrurus tricolor,-19.6667,-57.1667
8427,Micrurus tricolor,-15.5833,-56.0833
8428,Micrurus tricolor,-15.48,-55.8894
8429,Micrurus tricolor,-20.0833,-56.75
8430,Micrurus tricolor,-20.0833,-56.9667
8431,Micrurus tricolor,-21.45,-56.1
8432,Micrurus tricolor,-21.4488,-56.1045
8433,Micrurus tricolor,-20.0767,-56.7675
8434,Micrurus tricolor,-20.1015,-56.7943
8435,Micrurus tricolor,-15.8315,-56.5281
8436,Micrurus tricolor,-16.7845,-56.9485
8437,Micrurus tricolor,-21.6833,-57.8667
8438,Micrurus tricolor,-21.7021,-57.7204
8439,Micrurus tricolor,-21.6719,-57.8814
8440,Micrurus tricolor,-16.4825,-55.4364
8441,Micrurus tricolor,-15.866,-56.077
8442,Micrurus tricolor,-20.2894,-56.0769
8443,Monodelphis kunsi,-22.31,-63.97
8444,Monodelphis kunsi,-13.3,-64.15
8445,Monodelphis kunsi,-13.6167,-68.7333
8446,Monodelphis kunsi,-13.0167,-68.85
8447,Monodelphis kunsi,-14.75,-61.02
8448,Monodelphis kunsi,-14.65,-60.8833
8449,Monodelphis kunsi,-22.6833,-64.4333
8450,Monodelphis kunsi,-21.44,-63.92
8451,Monodelphis kunsi,-22.6667,-59.7667
8452,Monodelphis kunsi,-24.21,-55.27
8453,Monodelphis kunsi,-15.8667,-47.8833
8454,Monodelphis kunsi,-14.15,-48.0667
8455,Monodelphis kunsi,-13.5167,-48.2167
8456,Monodelphis kunsi,-14.4667,-48.45
8457,Monodelphis kunsi,-22.8,-49.2333
8458,Monodelphis kunsi,-20.7,-56.8667
8459,Monodelphis kunsi,-15.9333,-47.85
8460,Monodelphis kunsi,-13.95,-45.9667
8461,Monodelphis kunsi,-17.75,-57.6167
8462,Monodelphis kunsi,-15.2667,-45.8667
8463,Monodelphis kunsi,-23.45,-47.5667
8464,Monodelphis kunsi,-18.2667,-52.8833
8465,Monodelphis kunsi,-19.13,-47.68
8466,Monodelphis kunsi,-13.0833,-53.2833
8467,Monodelphis kunsi,-15.65,-57.2
8468,Monodelphis kunsi,-15.25,-59.18
8469,Monodelphis kunsi,-16.9022,-58.92
8470,Monodelphis kunsi,-21.5833,-44.5667
8471,Monodelphis kunsi,-17.2167,-46.8667
8472,Monodelphis kunsi,-18.9,-44.78
8473,Monodelphis kunsi,-20.29,-44.39
8474,Monodelphis kunsi,-19.37,-43.61
8475,Monodelphis kunsi,-19.37,-43.62
8476,Monodelphis kunsi,-19.03,-46.79
8477,Monodelphis kunsi,-23.4667,-54.1833
8478,Monodelphis kunsi,-18.8167,-52.85
8479,Monodelphis kunsi,-22.0667,-53.8333
8480,Monodelphis kunsi,-19.5333,-57.6667
8481,Monodelphis kunsi,-21.5833,-54.25
8482,Monodelphis kunsi,-22,-53.45
8483,Monodelphis kunsi,-22.25,-55.1167
8484,Monodelphis kunsi,-21.7167,-54.4833
8485,Monodelphis kunsi,-21.7833,-55.5667
8486,Monodelphis kunsi,-17.4333,-54.75
8487,Monodelphis kunsi,-11.5833,-55.1667
8488,Monodelphis kunsi,-13.75,-60.3333
8489,Monodelphis kunsi,-12.8833,-58.6833
8490,Monodelphis kunsi,-15.8167,-57.2
8491,Monodelphis kunsi,-13.3,-59.0333
8492,Monodelphis kunsi,-13.3333,-59.15
8493,Monodelphis kunsi,-12.57,-52.21
8494,Monodelphis kunsi,-11.85,-55.5
8495,Monodelphis kunsi,-12.9833,-58.95
8496,Monodelphis kunsi,-10.9667,-55.7667
8497,Monodelphis kunsi,-14.9167,-59.8
8498,Monodelphis kunsi,-23.7833,-48.5833
8499,Monodelphis kunsi,-22.7167,-47.65
8500,Monodelphis kunsi,-21.1667,-47.8
8501,Monodelphis kunsi,-23.6833,-46.55
8502,Monodelphis kunsi,-11.35,-49.0167
8503,Monodelphis kunsi,-8.05,-48.4667
8504,Monodelphis kunsi,-12.25,-48.4333
8505,Monodelphis kunsi,-13.8833,-48.3167
8506,Monodelphis sanctaerosae,-15.8333,-61.45
8507,Monodelphis sanctaerosae,-14.8667,-55.8
8508,Myiothlypis leucophrys,-20.4485,-52.8784
8509,Myiothlypis leucophrys,-14.45,-58.1167
8510,Myiothlypis leucophrys,-17.3155,-53.2155
8511,Myiothlypis leucophrys,-14.1335,-47.5104
8512,Myiothlypis leucophrys,-20.2167,-47.7167
8513,Myiothlypis leucophrys,-22.1265,-47.6634
8514,Myiothlypis leucophrys,-15.5333,-48.0667
8515,Myiothlypis leucophrys,-12.1535,-44.9904
8516,Myiothlypis leucophrys,-15.3235,-44.7544
8517,Myiothlypis leucophrys,-15.7805,-47.9304
8518,Myiothlypis leucophrys,-22.1667,-47.8667
8519,Myiothlypis leucophrys,-22.2845,-48.1274
8520,Myiothlypis leucophrys,-20.1915,-47.7084
8521,Myiothlypis leucophrys,-21.9167,-47.35
8522,Myiothlypis leucophrys,-16.9575,-51.8104
8523,Myiothlypis leucophrys,-20.4435,-54.6465
8524,Myiothlypis leucophrys,-15.4167,-55.8
8525,Myiothlypis leucophrys,-18.4085,-52.5494
8526,Myiothlypis leucophrys,-18.4735,-47.2004
8527,Myiothlypis leucophrys,-21.5833,-47.7667
8528,Myiothlypis leucophrys,-22.2,-47.8667
8529,Myiothlypis leucophrys,-18.2495,-43.6004
8530,Myiothlypis leucophrys,-22.1005,-48.3184
8531,Myiothlypis leucophrys,-22.4885,-47.2154
8532,Myiothlypis leucophrys,-15.7167,-55.7167
8533,Myiothlypis leucophrys,-15.2833,-59.25
8534,Myiothlypis leucophrys,-15.5333,-47.6167
8535,Myiothlypis leucophrys,-21.5167,-47.5167
8536,Myiothlypis leucophrys,-15.7833,-47.9167
8537,Myiothlypis leucophrys,-15.95,-47.9333
8538,Myiothlypis leucophrys,-16.25,-52.4167
8539,Myiothlypis leucophrys,-20.7833,-47.7
8540,Myiothlypis leucophrys,-18.55,-48.0667
8541,Myiothlypis leucophrys,-18.8667,-48.2167
8542,Myiothlypis leucophrys,-18.8333,-47.8333
8543,Myiothlypis leucophrys,-18.1833,-45.4167
8544,Myiothlypis leucophrys,-21.1333,-47.35
8545,Myiothlypis leucophrys,-22.1667,-47.9167
8546,Myiothlypis leucophrys,-15.8333,-46.5
8547,Myiothlypis leucophrys,-16.1167,-44.15
8548,Myiothlypis leucophrys,-18.8667,-48.25
8549,Myiothlypis leucophrys,-20.4625,-47.1224
8550,Myiothlypis leucophrys,-19.7265,-51.9305
8551,Myiothlypis leucophrys,-17.0655,-43.3094
8552,Myiothlypis leucophrys,-17.2095,-54.1505
8553,Myiothlypis leucophrys,-22.2535,-47.8234
8554,Myiothlypis leucophrys,-15.9833,-55.0333
8555,Myiothlypis leucophrys,-20.8,-47.7333
8556,Myiothlypis leucophrys,-18.8833,-46.8167
8557,Myiothlypis leucophrys,-21.5555,-47.7044
8558,Myiothlypis leucophrys,-14.4667,-46.1167
8559,Myiothlypis leucophrys,-17.5695,-52.5514
8560,Myiothlypis leucophrys,-10.4667,-46.3167
8561,Myiothlypis leucophrys,-19.2,-48.1333
8562,Myiothlypis leucophrys,-18.9,-48.2333
8563,Myiothlypis leucophrys,-15.15,-44.25
8564,Myiothlypis leucophrys,-15.7167,-47.95
8565,Myiothlypis leucophrys,-15.35,-45.8333
8566,Myiothlypis leucophrys,-18.95,-46.9833
8567,Myiothlypis leucophrys,-18.9445,-46.9934
8568,Myiothlypis leucophrys,-21.9965,-47.4264
8569,Myiothlypis leucophrys,-15.6167,-47.6667
8570,Myiothlypis leucophrys,-20.1167,-47.9667
8571,Myiothlypis leucophrys,-14.0935,-46.3694
8572,Myiothlypis leucophrys,-22.2667,-47.9167
8573,Myiothlypis leucophrys,-15.9333,-47.8833
8574,Myiothlypis leucophrys,-19.1833,-48.35
8575,Myiothlypis leucophrys,-16.3667,-56.3
8576,Myiothlypis leucophrys,-16.6833,-43.3167
8577,Myiothlypis leucophrys,-12.8333,-58.4667
8578,Myiothlypis leucophrys,-11.4005,-46.8834
8579,Myiothlypis leucophrys,-12.2,-45.25
8580,Myiothlypis leucophrys,-20.1833,-47.9333
8581,Myiothlypis leucophrys,-22.25,-47.8667
8582,Myiothlypis leucophrys,-15.5167,-55.2333
8583,Myiothlypis leucophrys,-17.7985,-50.9284
8584,Myiothlypis leucophrys,-17.2,-44.8167
8585,Myiothlypis leucophrys,-19.8655,-47.4404
8586,Myiothlypis leucophrys,-19.3095,-47.5254
