Taxa,Family,Genus,Species,Voucher,Series,Locality,Municipality,State,Country,Latitude,Longitude,elevation
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"APA de Cafuringa, Brazlandia e Sobradinho",DF,Brazil,-15.5333,-48.0667,1095
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Araçaí/MG,MG,Brazil,-19.1995,-44.2484,822
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Araguatins,TO,Brazil,-5.6333,-48.1167,74
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Araguatins/TO,TO,Brazil,-5.6515,-48.1244,75
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Arapua,MS,Brazil,-20.8,-52.0667,316
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Arinos,MG,Brazil,-15.9167,-46.0667,518
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Balsas/MA,MA,Brazil,-7.5335,-46.0364,244
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Barra da Vereda, Inhobim",BA,Brazil,-15.25,-40.95,598
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Base Camp, Serra do Roncador",MT,Brazil,-12.85,-51.75,311
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Bela Vista,GO,Brazil,-16.9667,-48.95,838
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Brasilândia de Minas/MG,MG,Brazil,-17.0105,-46.0094,583
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Brasília/DF,DF,Brazil,-15.7805,-47.9304,1092
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Brejinho de Nazaré/TO,TO,Brazil,-11.0005,-48.5664,209
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Broa – cerrado junto a vila, São Carlos",SP,Brazil,-22.1667,-47.8667,841
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Buritis/MG,MG,Brazil,-15.6185,-46.4234,597
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Caetanópolis/MG,MG,Brazil,-19.2955,-44.4194,891
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Caiapônia/GO,GO,Brazil,-16.9575,-51.8104,711
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Caixas,MA,Brazil,-4.8333,-43.35,74
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Caldas Novas/GO,GO,Brazil,-17.7445,-48.6264,706
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Campo Alegre de Goiás/GO,GO,Brazil,-17.6395,-47.7824,914
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Campo limpo, corumba de Goiás",GO,Brazil,-16.1667,-48.8,915
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Campos do Encanto, Vila Bela da Santissima Trindade",MT,Brazil,-15.05,-59.8,220
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Carolina/MA,MA,Brazil,-7.3335,-47.4694,115
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Cassilândia/MS,MS,Brazil,-19.1135,-51.7344,524
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Castelo do Piauí/PI,PI,Brazil,-5.3225,-41.5533,247
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Catalão/GO,GO,Brazil,-18.1705,-47.9424,876
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Caxias/MA,MA,Brazil,-4.8595,-43.3564,70
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Cerrado dos Indianos,PI,Brazil,-6.7833,-43.8333,216
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Cerrados, vale do Rio Palmeiras",TO,Brazil,-12.1833,-46.8,498
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Chapada da Varzea Grande,PI,Brazil,-8.8667,-44.9667,310
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Chapada do Catuni, Francisco Sa e Grao Mogol",MG,Brazil,-16.45,-43.4,961
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Chapada dos Guimaraes,MT,Brazil,-15.4167,-55.8,757
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Chapada dos Guimarães/MT,MT,Brazil,-15.4615,-55.7505,740
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Chapada Gaúcha/MG,MG,Brazil,-15.3065,-45.6184,821
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Chapadão do Céu/GO,GO,Brazil,-18.4085,-52.5494,688
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Cidade Ocidental/GO,GO,Brazil,-16.0775,-47.9254,986
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Cocalzinho de Goiás/GO,GO,Brazil,-15.7945,-48.7764,1037
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Cocos/BA,BA,Brazil,-14.1845,-44.5344,576
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Codo, Cocos",MA,Brazil,-4.4833,-43.8833,48
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Colegio Evangelico de Buriti, Chapada dos Guimaraes",MT,Brazil,-15.4167,-55.8,757
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Comendador Gomes/MG,MG,Brazil,-19.6985,-49.0814,610
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Cônego Marinho/MG,MG,Brazil,-15.2945,-44.4184,611
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Congonhas,MG,Brazil,-20.5,-43.8667,913
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Corrego Lajes, Cajuru",SP,Brazil,-21.2167,-47.2833,893
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Costa Rica/MS,MS,Brazil,-18.5445,-53.1295,613
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Cristalina/GO,GO,Brazil,-16.7695,-47.6144,1210
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Cuiabá,MT,Brazil,-15.5833,-56.0833,198
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Cuiabá/MT,MT,Brazil,-15.5965,-56.0975,173
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Curaçá/BA,BA,Brazil,-8.9925,-39.9083,281
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Curvelo,MG,Brazil,-18.75,-44.4167,610
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Curvelo/MG,MG,Brazil,-18.7565,-44.4314,613
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Darcinópolis/TO,TO,Brazil,-6.7135,-47.7604,217
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Diamantina,MG,Brazil,-18.25,-43.6,1199
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Estação conde do Pinhal, São Carlos",SP,Brazil,-22.1,-47.85,855
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Estação Ecologica de Aguas Emendadas, Planaltina",DF,Brazil,-15.5333,-47.6167,1049
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Estação Ecologica Urucui – Una, Ribeiro Gonçalves",PI,Brazil,-8.8667,-44.9667,310
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Estiva, Alto Parnaíba",MA,Brazil,-9.5833,-46.4167,564
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Estrada do Paraona, Brasília",DF,Brazil,-15.7833,-47.9167,1087
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Agua Limpa, Brasília",DF,Brazil,-15.95,-47.9333,1112
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Bela Vista, Pontal",SP,Brazil,-20.8833,-48.1667,531
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Bonito, Castelo de Piaui",PI,Brazil,-5.3167,-41.55,252
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Bonsucesso, Caldazinha",GO,Brazil,-16.7167,-49,858
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Brejao, Brasilandia de Minas",MG,Brazil,-17.0667,-45.9,557
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Buriti Grande, Morada Nova de Minas",MG,Brazil,-18.6,-45.35,609
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Castelo da Jaguara, Matozinhos",MG,Brazil,-19.4833,-44,711
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Dois Corregos, Altinopolis",SP,Brazil,-21.0167,-47.3667,947
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Ema – Flor, Bom Jesus",PI,Brazil,-8.7,-45.0167,395
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Inhuma, Alto Rio Parnaíba",MA,Brazil,-8.75,-45.9667,326
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Jacare – Riachao, Felixlandia",MG,Brazil,-18.65,-45.0333,618
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Lages, perto do Santana dos Alegres",MG,Brazil,-17.5833,-46.0833,612
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Pedroes, Tres Marias",MG,Brazil,-18.1833,-45.4167,807
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Retiro, Agua Fria",MT,Brazil,-15.1667,-55.75,342
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Roma, mg. Dir. Do Rio Tocantins, Santa Rosa do Tocantins",TO,Brazil,-11.2667,-48.45,221
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Santo Antonio, Rio Preto",BA,Brazil,-11.1167,-44.2667,438
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda São Miguel, Unai",MG,Brazil,-15.8333,-46.5,702
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda Thome Pinto, Jaragua, Rio das Almas",GO,Brazil,-15.7167,-49.3333,673
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fazenda União, Ucurui",PI,Brazil,-7.6833,-44.4333,407
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Felixlândia/MG,MG,Brazil,-18.7585,-44.8994,609
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Flores de Goiás/GO,GO,Brazil,-14.4495,-47.0504,435
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Floriano/PI,PI,Brazil,-6.7675,-43.0234,111
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Formosa,GO,Brazil,-15.5333,-47.3333,922
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Formosa/GO,GO,Brazil,-15.5375,-47.3344,921
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Formoso,MG,Brazil,-14.9333,-46.2167,765
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Fragmento RO-1, Vilhena",RO,Brazil,-12.5,-60.25,509
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Gilbués/PI,PI,Brazil,-9.8325,-45.3444,474
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Goiania,GO,Brazil,-16.6667,-49.2667,797
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Gorotire, Rio Fresco, São Felix do Xingu",PA,Brazil,-7.7167,-51.1833,256
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Gruta da Serra, Porto Nacional",TO,Brazil,-10.7,-48.4167,199
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Guara,DF,Brazil,-15.8167,-47.8833,1060
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Guarda-Mor/MG,MG,Brazil,-17.7715,-47.0984,658
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Hidrolandia,GO,Brazil,-16.9667,-49.2167,870
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Inocência/MS,MS,Brazil,-19.7265,-51.9305,514
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Itiquira/MT,MT,Brazil,-17.2095,-54.1505,563
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Jaborandi/BA,BA,Brazil,-13.6195,-44.4334,564
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Juazeiro/BA,BA,Brazil,-9.4145,-40.5033,300
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Lages,SP,Brazil,-21.2167,-47.3667,649
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Lagoa Santa,MG,Brazil,-19.6333,-43.8833,940
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Lajeado/TO,TO,Brazil,-9.7515,-48.3584,148
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Luís Eduardo Magalhães/BA,BA,Brazil,-12.0925,-45.8054,777
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Mateiros/TO,TO,Brazil,-10.5485,-46.4214,540
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Mineiros/GO,GO,Brazil,-17.5695,-52.5514,674
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Miracema do Tocantins/TO,TO,Brazil,-9.5675,-48.3924,136
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Montes Claros/MG,MG,Brazil,-16.7355,-43.8624,750
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Mossâmedes/GO,GO,Brazil,-16.1275,-50.2154,617
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Novo Jardim/TO,TO,Brazil,-11.8245,-46.6284,616
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Olho D'Agua, Rio Roncador",GO,Brazil,-16.9167,-50.7833,607
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Palmas/TO,TO,Brazil,-10.1675,-48.3334,213
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Palmeirante/TO,TO,Brazil,-7.8605,-47.9264,98
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Parque estadual da Serra de Caldas Novas, Caldas Novas",GO,Brazil,-17.7833,-48.7,993
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Parque Estadual do Jalapao,TO,Brazil,-10.4667,-46.3167,618
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Parque Estadual do Mirador,MA,Brazil,-6.4167,-45.1667,291
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Parque Nacional das Emas,GO,Brazil,-18,-52.75,742
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Parque Nacional das Nascentes do Rio Parnaiba (APA Serra da Tabatinga),PI,Brazil,-10,-45.8,458
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Parque Nacional de Brasília, PARNA Brasília",DF,Brazil,-15.7167,-47.95,1077
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Parque Nacional Grande Sertão Veredas,MG,Brazil,-15.35,-45.8333,759
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Pedregulho,SP,Brazil,-20.25,-47.4667,1047
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Pedro Afonso/TO,TO,Brazil,-8.9685,-48.1754,98
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Peixe/TO,TO,Brazil,-12.0255,-48.5394,245
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Perdizes/MG,MG,Brazil,-19.3535,-47.2934,913
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Pirapora, Rio São Francisco",MG,Brazil,-17.35,-44.9333,542
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Pirapora/MG,MG,Brazil,-17.3455,-44.9424,525
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Pirenopolis,GO,Brazil,-15.85,-48.95,769
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Pium/TO,TO,Brazil,-10.4435,-49.1824,301
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Planaltina,DF,Brazil,-15.6167,-47.6667,1027
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Pompéu/MG,MG,Brazil,-19.2245,-44.9354,698
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Porto do Rio Araguaia (Registro do Araguay),GO,Brazil,-15.7333,-51.8333,280
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Porto Nacional/TO,TO,Brazil,-10.7085,-48.4174,199
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Reserva Ecologica do IBGE, Brasília",DF,Brazil,-15.9333,-47.8833,1099
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Ribeirao das Furnas,MG,Brazil,-19,-47.9833,682
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Rio Araguaia, Aragarças",GO,Brazil,-15.9167,-52.25,303
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Rio Arrojado, Correntina",BA,Brazil,-13.7667,-45.95,845
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Rio Buriti,MT,Brazil,-12.8333,-58.4667,401
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Rio Cipo, Serra do Cipo",MG,Brazil,-19.35,-43.6167,906
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Rio do Calor (Rio do Color),MT,Brazil,-12.8333,-58.7,400
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Rio Itaqueri, São Carlos",SP,Brazil,-22.25,-47.8667,915
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Rio São Miguel, próximo a Cavalcanti",GO,Brazil,-14.1833,-47.8,733
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Santa Rita do Araguaia/GO,GO,Brazil,-17.3265,-53.2054,634
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Santa Tereza de Goiás/GO,GO,Brazil,-13.7145,-49.0154,535
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Santana do Riacho/MG,MG,Brazil,-19.1695,-43.7144,933
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Santo Antonio do Gilboez,PI,Brazil,-9.8333,-45.35,474
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,São Desidério/BA,BA,Brazil,-12.3635,-44.9734,555
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,São Gonçalo do Gurguéia/PI,PI,Brazil,-10.0305,-45.3034,564
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,São João da Aliança,GO,Brazil,-14.7,-47.5333,1040
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Serra Contenda, interfluvio Tocantins – Paraná",TO,Brazil,-12.4,-47.6833,307
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Serra do Gado Bravo, Balsas",MA,Brazil,-7.7667,-46.2333,276
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Serra do Lajeado, parque Estadual do Lajeado",TO,Brazil,-10.2667,-48.3667,193
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Serra Geral de Goiás,GO,Brazil,-13,-46.25,874
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Serra Geral=Campos Gerais,MG,Brazil,-15.4167,-42.8,1009
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Sete Lagoas,MG,Brazil,-19.45,-44.2333,887
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Tasso Fragoso/MA,MA,Brazil,-8.4755,-45.7434,254
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Tocantinia,TO,Brazil,-9.55,-48.3667,145
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Tranqueira, Alto Rio Parnaiba",PI,Brazil,-8.2667,-45.6167,314
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Tres Lagoas,MS,Brazil,-20.7833,-51.7,321
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Três Marias/MG,MG,Brazil,-18.2065,-45.2424,610
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Uberlandia,MG,Brazil,-18.9167,-48.3,688
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Uberlândia/MG,MG,Brazil,-18.9195,-48.2774,690
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Uruana de Minas/MG,MG,Brazil,-16.0645,-46.2544,586
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Usina hidroeletrica do Rio Manso,MT,Brazil,-14.8667,-55.7833,266
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Vargem Grande do Rio Pardo/MG,MG,Brazil,-15.4035,-42.3084,913
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Vila Lagoa Branca, Casa Branca",SP,Brazil,-21.9,-47.0333,655
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,Wanderlândia/TO,TO,Brazil,-6.8495,-47.9634,260
Aves,Thraupidae,Charitospiza,Charitospiza eucosma,"Esteves-Lopes, 2005",,,"Huanchaca II, Parque Nacional Noel Kempff Mercado",Santa Cruz,Bolivia,-14.5167,-60.3833,400
Amphibians,Microhylidae,Chiasmocleis,Chiasmocleis albopunctata,PHV 2342,,poca na beira da estrada,Agua Boa,MT,Brazil,-14.0344,-52.2519,481
Amphibians,Microhylidae,Chiasmocleis,Chiasmocleis albopunctata,PHV 2970,,Eixo,Alto Araguaia,MT,Brazil,-17.16,-53.14,610
Amphibians,Microhylidae,Chiasmocleis,Chiasmocleis albopunctata,PHV 2993,,Corrego da Vaca,Alto Araguaia,MT,Brazil,-17.2,-53.16,615
Amphibians,Microhylidae,Chiasmocleis,Chiasmocleis albopunctata,ZUFG 2578,, ,Alto Paraiso de Goias,GO,Brazil,-14.1825,-47.5347,1018
Amphibians,Microhylidae,Chiasmocleis,Chiasmocleis albopunctata,MZUSP 96884,,UHE Sergio Motta,Anaurilandia,MS,Brazil,-22.1111,-52.8077,316
Amphibians,Microhylidae,Chiasmocleis,Chiasmocleis albopunctata,CHUNB/MNRJ /CEPBUCG/ZUFG _Lit 209,,UHE Espora - Rio Corrente,Apore,GO,Brazil,-18.6738,-51.8805,579
Amphibians,Microhylidae,Chiasmocleis,Chiasmocleis albopunctata,ZUFG 2414,, ,Apore,GO,Brazil,-18.7676,-52.0449,610
Amphibians,Microhylidae,Chiasmocleis,Chiasmocleis albopunctata,MNRJ 17858,,Vale das Bruxas,Aquidauana,MS,Brazil,-20.4711,-55.7869,177
