assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
44579800,44579798,Salvator duseni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TEIIDAE,Salvator,duseni,,,,"(Lönnberg, 1910)",LC,,3.1,Unknown,Global
44579808,44579806,Tupinambis longilineus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TEIIDAE,Tupinambis,longilineus,,,,"Avila-Pires, 1995",LC,,3.1,Unknown,Global
44579826,44579822,Salvator rufescens,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TEIIDAE,Salvator,rufescens,,,,"(Günther, 1871)",LC,,3.1,Unknown,Global
44579853,44579844,Plica plica,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Plica,plica,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
44579870,44579859,Plica umbra,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Plica,umbra,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
44579972,44579963,Uracentron azureum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Uracentron,azureum,,,,"(Linnaeus, 1758)",LC,,3.1,Unknown,Global
44579991,44579982,Uracentron flaviceps,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Uracentron,flaviceps,,,,"(Guichenot, 1855)",LC,,3.1,Unknown,Global
44580002,44579997,Uranoscodon superciliosus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Uranoscodon,superciliosus,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
44580052,44580041,Eunectes murinus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,BOIDAE,Eunectes,murinus,,,,"(Linnaeus, 1758)",LC,,3.1,Unknown,Global
44580062,44580058,Eunectes notaeus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,BOIDAE,Eunectes,notaeus,,,,"Cope, 1862",LC,,3.1,Stable,Global
44580076,44580068,Chironius bicarinatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Chironius,bicarinatus,,,,"(Wied, 1820)",LC,,3.1,Decreasing,Global
44580089,44580082,Chironius carinatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Chironius,carinatus,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
44580112,44580103,Chironius fuscus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Chironius,fuscus,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
44580137,44580132,Chironius monticola,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Chironius,monticola,,,,"Roze, 1952",LC,,3.1,Stable,Global
44580148,44580143,Chironius multiventris,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Chironius,multiventris,,,,"Schmidt &amp; Walker, 1943",LC,,3.1,Stable,Global
44580162,44580154,Chironius quadricarinatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Chironius,quadricarinatus,,,,"(Boie, 1827)",LC,,3.1,Unknown,Global
44580177,44580168,Chironius scurrulus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Chironius,scurrulus,,,,"(Wagler, 1824)",LC,,3.1,Stable,Global
44580212,44580203,Drymoluber brazili,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Drymoluber,brazili,,,,"(Gomes, 1918)",LC,,3.1,Unknown,Global
44580227,44580218,Drymoluber dichrous,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Drymoluber,dichrous,,,,"(Peters, 1863)",LC,,3.1,Stable,Global
44581228,44581225,Atractus natans,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,natans,,,,"Hoogmoed &amp; Prudente, 2003",LC,,3.1,Unknown,Global
44581265,44581256,Atractus occipitoalbus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,occipitoalbus,,,,"(Jan, 1862)",NT,,3.1,Unknown,Global
44581351,44581342,Atractus torquatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,torquatus,,,,"(Duméril, Bibron &amp; Duméril, 1854)",LC,,3.1,Stable,Global
44581441,44581436,Atractus zidoki,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,zidoki,,,,"Gasc &amp; Rodrigues, 1979",LC,,3.1,Unknown,Global
44581687,44581678,Erythrolamprus pygmaeus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Erythrolamprus,pygmaeus,,,,"(Cope, 1868)",LC,,3.1,Unknown,Global
44581717,44581708,Erythrolamprus miliaris,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Erythrolamprus,miliaris,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
44581732,44581723,Erythrolamprus reginae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Erythrolamprus,reginae,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
44581747,44581738,Erythrolamprus taeniurus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Erythrolamprus,taeniurus,,,,"(Tschudi, 1845)",LC,,3.1,Stable,Global
44581764,44581753,Erythrolamprus typhlus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Erythrolamprus,typhlus,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
44581894,44581885,Micrurus narduccii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,narduccii,,,,"(Jan, 1863)",LC,,3.1,Stable,Global
44581920,44581913,Micrurus scutiventris,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,scutiventris,,,,"(Cope, 1869)",LC,,3.1,Unknown,Global
44581977,44581968,Micrurus nattereri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,nattereri,,,,"Schmidt, 1952",LC,,3.1,Stable,Global
44581992,44581983,Micrurus obscurus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,obscurus,,,,"(Jan, 1872)",LC,,3.1,Stable,Global
44582012,44582007,Micrurus ornatissimus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,ornatissimus,,,,"(Jan, 1858)",LC,,3.1,Unknown,Global
44582027,44582018,Micrurus psyches,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,psyches,,,,"(Daudin, 1803)",LC,,3.1,Stable,Global
44582038,44582033,Micrurus putumayensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,putumayensis,,,,"Lancini, 1962",LC,,3.1,Stable,Global
44582051,44582044,Micrurus remotus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,remotus,,,,"Roze, 1987",LC,,3.1,Unknown,Global
44582077,44582072,Micrurus spixii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,spixii,,,,"Wagler, 1824",LC,,3.1,Stable,Global
44582103,44582094,Micrurus surinamensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,surinamensis,,,,"(Cuvier, 1817)",LC,,3.1,Stable,Global
44582129,44582124,Amerotyphlops minuisquamus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TYPHLOPIDAE,Amerotyphlops,minuisquamus,,,,"(Dixon &amp; Hendricks, 1979)",LC,,3.1,Unknown,Global
44582154,44582135,Bothrops atrox,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,atrox,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
44582174,44582169,Bothrops brazili,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,brazili,,,,"Amaral, 1923",LC,,3.1,Stable,Global
44877490,176361,Atractus snethlageae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,snethlageae,,,,"da Cunha &amp; do Nascimento, 1983",LC,,3.1,Unknown,Global
44877793,176355,Atractus major,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,major,,,,"Boulenger, 1894",LC,,3.1,Stable,Global
44946798,62254,Lachesis muta,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Lachesis,muta,,,,"(Linnaeus, 1766)",LC,,3.1,Unknown,Global
44946998,174093,Atractus poeppigi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,poeppigi,,,,"(Jan, 1862)",LC,,3.1,Unknown,Global
44947349,174105,Micrurus isozonus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,isozonus,,,,"(Cope, 1860)",LC,,3.1,Stable,Global
44948867,176788,Dipsas catesbyi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Dipsas,catesbyi,,,,"(Sentzen, 1796)",LC,,3.1,Unknown,Global
44949097,176791,Dipsas pavonina,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Dipsas,pavonina,,,,"Schlegel, 1837",LC,,3.1,Stable,Global
44949677,176796,Dipsas peruana,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Dipsas,peruana,,,,"(Boettger, 1898)",LC,,3.1,Stable,Global
44949946,176802,Echinanthera undulata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Echinanthera,undulata,,,,"(Wied-Neuwied, 1824)",LC,,3.1,Unknown,Global
44950341,176818,Hydrops martii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Hydrops,martii,,,,"(Wagler, 1824)",LC,,3.1,Stable,Global
44950510,176819,Hydrops triangularis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Hydrops,triangularis,,,,"(Wagler, 1824)",LC,,3.1,Stable,Global
44950687,177432,Oxyrhopus melanogenys,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Oxyrhopus,melanogenys,,,,"(Tschudi, 1845)",LC,,3.1,Stable,Global
44950913,177433,Oxyrhopus occipitalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Oxyrhopus,occipitalis,,,,"(Wied-Neuwied in Spix, 1824)",LC,,3.1,Unknown,Global
44951395,177513,Micrurus langsdorffi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,langsdorffi,,,,"(Wagler, 1824)",LC,,3.1,Unknown,Global
44951580,177515,Philodryas argentea,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Philodryas,argentea,,,,"(Daudin, 1803)",LC,,3.1,Stable,Global
44951789,177528,Pseudoeryx plicatilis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Pseudoeryx,plicatilis,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
44952190,177550,Xenopholis scalaris,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Xenopholis,scalaris,,,,"(Wucherer, 1861)",LC,,3.1,Stable,Global
44952409,177552,Thamnodynastes pallidus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Thamnodynastes,pallidus,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
44953202,178260,Cnemidophorus gramivagus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TEIIDAE,Cnemidophorus,gramivagus,,,,"McCrystal &amp; Dixon, 1987",LC,,3.1,Stable,Global
44953358,178328,Crocodilurus amazonicus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TEIIDAE,Crocodilurus,amazonicus,,,,"(Daudin, 1802)",LC,,3.1,Unknown,Global
44953641,178355,Cercosaura argulus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Cercosaura,argulus,,,,"Peters, 1863",LC,,3.1,Unknown,Global
44953878,178418,Alopoglossus angulatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE,Alopoglossus,angulatus,,,,"(Linnaeus, 1758)",LC,,3.1,Unknown,Global
44954627,178477,Crotalus durissus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Crotalus,durissus,,,,"Linnaeus, 1758",LC,,3.1,Unknown,Global
44955366,178583,Bachia panoplia,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Bachia,panoplia,,,,"Thomas, 1965",LC,,3.1,Unknown,Global
44955523,178605,Amerotyphlops reticulatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TYPHLOPIDAE,Amerotyphlops,reticulatus,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
44955931,137788491,Tropidurus torquatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Tropidurus,torquatus,,,,"(Wied-Neuwied, 1820)",LC,,3.1,Unknown,Global
44956124,144801778,Bachia flavescens,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Bachia,flavescens,,,,"(Bonnaterre, 1789)",LC,,3.1,Unknown,Global
44956503,178678,Loxopholis percarinatum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Loxopholis,percarinatum,,,,"(Müller, 1923)",LC,,3.1,Unknown,Global
44956726,178683,Bachia trisanale,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Bachia,trisanale,,,,"(Cope, 1868)",LC,,3.1,Unknown,Global
44956909,178717,Gonatodes hasemani,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Gonatodes,hasemani,,,,"Griffin, 1917",LC,,3.1,Stable,Global
44957121,190507,Thecadactylus solimoensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Thecadactylus,solimoensis,,,,"Bergmann &amp; Russell, 2007",LC,,3.1,Stable,Global
45174127,21474,Tapirus terrestris,ANIMALIA,CHORDATA,PERISSODACTYLA,MAMMALIA,TAPIRIDAE,Tapirus,terrestris,,,,"(Linnaeus, 1758)",VU,A2cde+3cde,3.1,Decreasing,Global
45187424,41280,Lepus europaeus,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Lepus,europaeus,,,,"Pallas, 1778",LC,,3.1,Decreasing,Global
45191186,87491102,Sylvilagus brasiliensis,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Sylvilagus,brasiliensis,,,,"(Linnaeus, 1758)",EN,"B2ab(ii,iii)",3.1,Decreasing,Global
45200982,14025,Mustela africana,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Mustela,africana,,,,"Desmarest, 1818",LC,,3.1,Unknown,Global
45210528,41630,Conepatus chinga,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MEPHITIDAE,Conepatus,chinga,,,,"(Molina, 1782)",LC,,3.1,Decreasing,Global
45210987,41633,Conepatus semistriatus,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MEPHITIDAE,Conepatus,semistriatus,,,,"(Boddaert, 1785)",LC,,3.1,Unknown,Global
45211832,41639,Galictis cuja,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Galictis,cuja,,,,"(Molina, 1782)",LC,,3.1,Unknown,Global
45211961,41640,Galictis vittata,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Galictis,vittata,,,,"(Schreber, 1776)",LC,,3.1,Stable,Global
45212151,41644,Eira barbara,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Eira,barbara,,,,"(Linnaeus, 1758)",LC,,3.1,Decreasing,Global
45213820,41654,Mustela frenata,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Mustela,frenata,,,,"Lichtenstein, 1831",LC,,3.1,Stable,Global
45215534,48637566,Bassaricyon alleni,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,PROCYONIDAE,Bassaricyon,alleni,,,,"Thomas, 1880",LC,,3.1,Decreasing,Global
45215631,41679,Potos flavus,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,PROCYONIDAE,Potos,flavus,,,,"(Schreber, 1774)",LC,,3.1,Decreasing,Global
45216227,41684,Nasua nasua,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,PROCYONIDAE,Nasua,nasua,,,,"(Linnaeus, 1766)",LC,,3.1,Decreasing,Global
45216426,41685,Procyon cancrivorus,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,PROCYONIDAE,Procyon,cancrivorus,,,,"(G.[Baron] Cuvier, 1798)",LC,,3.1,Decreasing,Global
45226422,10340,Hydrurga leptonyx,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,PHOCIDAE,Hydrurga,leptonyx,,,,"(de Blainville, 1820)",LC,,3.1,Unknown,Global
45226918,12246,Lobodon carcinophaga,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,PHOCIDAE,Lobodon,carcinophaga,,,,"(Hombron & Jacquinot, 1842)",LC,,3.1,Unknown,Global
45467769,45467741,Allophryne resplendens,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ALLOPHRYNIDAE,Allophryne,resplendens,,,,"Castroviejo-Fisher, Pérez-Peña, Padial &amp; Guayasamin, 2012",LC,,3.1,Unknown,Global
45472497,45472495,Rhinatrema ron,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,RHINATREMATIDAE,Rhinatrema,ron,,,,"Wilkinson &amp; Gower, 2010",LC,,3.1,Stable,Global
45473181,45473178,Brasilotyphlus guarantanus,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,SIPHONOPIDAE,Brasilotyphlus,guarantanus,,,,"Maciel, Mott &amp; Hoogmoed, 2009",LC,,3.1,Stable,Global
45473235,45473232,Microcaecilia rochai,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,SIPHONOPIDAE,Microcaecilia,rochai,,,,"Maciel &amp; Hoogmoed, 2011",LC,,3.1,Stable,Global
45473251,45473248,Microcaecilia trombetas,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,SIPHONOPIDAE,Microcaecilia,trombetas,,,,"Maciel &amp; Hoogmoed, 2011",LC,,3.1,Stable,Global
45499603,45499600,Pleurodema alium,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Pleurodema,alium,,,,"Maciel &amp; Nunes, 2010",LC,,3.1,Stable,Global
45509184,45508064,Pseudopaludicola giarettai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Pseudopaludicola,giarettai,,,,"Carvalho, 2012",LC,,3.1,Unknown,Global
45509197,45505582,Pseudopaludicola ameghini,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Pseudopaludicola,ameghini,,,,"(Cope, 1887)",LC,,3.1,Decreasing,Global
45509206,45509203,Pseudopaludicola hyleaustralis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Pseudopaludicola,hyleaustralis,,,,"Pansonato, Morais, Ávila, Kawashita-Ribeiro, Strussmann &amp; Martins, 2012",LC,,3.1,Stable,Global
45510346,45510343,Pseudopaludicola murundu,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Pseudopaludicola,murundu,,,,"Toledo, Siqueira, Duarte, Veiga-Menoncello, Recco-Pimentel &amp; Haddad, 2010",LC,,3.1,Unknown,Global
45553747,190993,Adenomera engelsi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Adenomera,engelsi,,,,"Kwet, Steiner &amp; Zillikens, 2009",LC,,3.1,Stable,Global
45727630,45727627,Atelopus hoogmoedi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,hoogmoedi,,,,"Lescure, 1974",LC,,3.1,Stable,Global
45727648,45727645,Brachycephalus margaritatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BRACHYCEPHALIDAE,Brachycephalus,margaritatus,,,,"Pombal &amp; Izecksohn, 2011",EN,B1ab(iii),3.1,Decreasing,Global
45727657,45727654,Brachycephalus pulex,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BRACHYCEPHALIDAE,Brachycephalus,pulex,,,,"Napoli, Caramaschi, Cruz &amp; Dias, 2011",EN,B1ab(iii),3.1,Decreasing,Global
45727677,45727674,Hyalinobatrachium kawense,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Hyalinobatrachium,kawense,,,,"Castroviejo-Fisher, Vilà, Ayarzagüena, Blanc &amp; Ernst, 2011",LC,,3.1,Decreasing,Global
45727769,45727746,Hyalinobatrachium cappellei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Hyalinobatrachium,cappellei,,,,"(Van Lidth de Jeude, 1904)",LC,,3.1,Stable,Global
45973126,45958852,Ctenomys ibicuiensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,ibicuiensis,,,,"de Freitas, Fernandes, Fornel &amp; Roratto, 2012",DD,,3.1,Unknown,Global
46080302,46080288,Leptodactylus guianensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Leptodactylus,guianensis,,,,"Heyer &amp; de Sá, 2011",LC,,3.1,Stable,Global
46203859,46203856,Ischnocnema abdita,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BRACHYCEPHALIDAE,Ischnocnema,abdita,,,,"Canedo &amp; Pimenta, 2010",LC,,3.1,Stable,Global
46203868,46203865,Boana jaguariaivensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Boana,jaguariaivensis,,,,"(Caramaschi, Cruz &amp; Segalla, 2010)",VU,B1ab(iii),3.1,Decreasing,Global
46207033,46205572,Drymoreomys albimaculatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Drymoreomys,albimaculatus,,,,"Percequillo, Weksler &amp; Costa, 2011",NT,B1ab(iii)+2ab(iii),3.1,Unknown,Global
46675322,46675319,Thomasomys andersoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Thomasomys,andersoni,,,,"Salazar-Bravo &amp; Yates, 2007",DD,,3.1,Unknown,Global
47102586,47102577,Aspronema cochabambae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Aspronema,cochabambae,,,,"(Dunn, 1935)",VU,"B1ab(i,iii,iv)",3.1,Decreasing,Global
47102603,47102592,Aspronema dorsivittatum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Aspronema,dorsivittatum,,,,"(Cope, 1862)",LC,,3.1,Stable,Global
47102627,47102618,Brasiliscincus agilis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Brasiliscincus,agilis,,,,"(Raddi, 1823)",LC,,3.1,Unknown,Global
47102653,47102646,Brasiliscincus heathi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Brasiliscincus,heathi,,,,"(Schmidt &amp; Inger, 1951)",LC,,3.1,Unknown,Global
47102727,47102720,Copeoglossum arajara,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Copeoglossum,arajara,,,,"(Reboucas-Spieker, 1981)",LC,,3.1,Unknown,Global
47102768,47102757,Copeoglossum nigropunctatum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Copeoglossum,nigropunctatum,,,,"(Spix, 1825)",LC,,3.1,Decreasing,Global
47102806,47102795,Exila nigropalmata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Exila,nigropalmata,,,,"(Andersson, 1918)",LC,,3.1,Unknown,Global
47102929,47102918,Manciola guaporicola,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Manciola,guaporicola,,,,"(Dunn, 1935)",LC,,3.1,Decreasing,Global
47103009,47102996,Notomabuya frenata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Notomabuya,frenata,,,,"(Cope, 1862)",LC,,3.1,Stable,Global
47103089,47103082,Psychosaura agmosticha,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Psychosaura,agmosticha,,,,"(Rodrigues, 2000)",LC,,3.1,Unknown,Global
47103104,47103095,Psychosaura macrorhyncha,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Psychosaura,macrorhyncha,,,,"(Hoge, 1946)",LC,,3.1,Unknown,Global
47103363,178620,Varzea bistriata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Varzea,bistriata,,,,"(Spix, 1825)",LC,,3.1,Unknown,Global
47437534,3413,Cabassous chacoensis,ANIMALIA,CHORDATA,CINGULATA,MAMMALIA,CHLAMYPHORIDAE,Cabassous,chacoensis,,,,"Wetzel, 1980",NT,,3.1,Unknown,Global
47437737,3414,Cabassous tatouay,ANIMALIA,CHORDATA,CINGULATA,MAMMALIA,CHLAMYPHORIDAE,Cabassous,tatouay,,,,"(Desmarest, 1804)",LC,,3.1,Unknown,Global
47437949,3415,Cabassous unicinctus,ANIMALIA,CHORDATA,CINGULATA,MAMMALIA,CHLAMYPHORIDAE,Cabassous,unicinctus,,,,"(Linnaeus, 1758)",LC,,3.1,Unknown,Global
47438745,4369,Chaetophractus villosus,ANIMALIA,CHORDATA,CINGULATA,MAMMALIA,CHLAMYPHORIDAE,Chaetophractus,villosus,,,,"(Desmarest, 1804)",LC,,3.1,Stable,Global
47439036,4703,Calyptophractus retusus,ANIMALIA,CHORDATA,CINGULATA,MAMMALIA,CHLAMYPHORIDAE,Calyptophractus,retusus,,,,"(Burmeister, 1863)",DD,,3.1,Unknown,Global
47440020,6019,Cyclopes didactylus,ANIMALIA,CHORDATA,PILOSA,MAMMALIA,CYCLOPEDIDAE,Cyclopes,didactylus,,,,"(Linnaeus, 1758)",LC,,3.1,Unknown,Global
47440329,6288,Dasypus hybridus,ANIMALIA,CHORDATA,CINGULATA,MAMMALIA,DASYPODIDAE,Dasypus,hybridus,,,,"(Desmarest, 1804)",NT,,3.1,Decreasing,Global
47440608,6289,Dasypus kappleri,ANIMALIA,CHORDATA,CINGULATA,MAMMALIA,DASYPODIDAE,Dasypus,kappleri,,,,"Krauss, 1862",LC,,3.1,Unknown,Global
47440785,6290,Dasypus novemcinctus,ANIMALIA,CHORDATA,CINGULATA,MAMMALIA,DASYPODIDAE,Dasypus,novemcinctus,,,,"Linnaeus, 1758",LC,,3.1,Stable,Global
